"celltype","gene","baseMean","lfc_frozen","lfc_MLE","lfcSE_MLE","lfc_shrunk","lfcSE_shrunk","padj","shrink_ratio","shrink_converged","lfc_shrunk_altparam","shrink_converged_altparam","altparam_absdiff","lfc_shrunk_repaired","ratio_repaired","z","failed","key","present_in_R","baseMean_R","lfc_MLE_R","lfcSE_MLE_R","padj_R","betaConv_R","lfc_ashr","lfcSE_ashr","ratio_ashr","ratio_apeglm","suspect"
"Oligo","CD74",29.7152779766455,2.21334775397749,2.2133732291442,0.461359188740265,2.00552925416479,0.468807658361981,0.0091749401070027,0.906096282252508,"True",2.00393445195873,"True",0.0015948022060503,2.00552925416479,0.906096282252508,4.79750546464194,"False","Oligo CD74",TRUE,29.7152779766455,2.20562600860203,0.434910693700277,0.0023651434985306,TRUE,1.8151533916306,0.454634448302915,0.820084641726885,0.906096282252508,FALSE
"Oligo","ECM2",14.9697760896426,1.28847610020962,1.28847493331092,0.325273670205857,1.09149419206316,0.339610055666243,0.0874909516225803,0.847121014033551,"True",1.09060059752258,"True",0.0008935945405768,1.09149419206316,0.847121014033551,3.96120267741154,"False","Oligo ECM2",TRUE,14.9697760896426,1.28335507877626,0.332775666524293,0.0675186054009298,TRUE,0.62151160522257,0.569796977329871,0.482362201354983,0.847121014033551,FALSE
"Oligo","EPHA3",90.2727110531478,2.27322048668519,2.27324127590408,0.516651765550564,2.01336345855253,0.530403662085687,0.0318895439889509,0.885679615223334,"True",0.0197659965548136,"True",1.99359746199772,2.01336345855253,0.885679615223335,4.39994872267905,"True","Oligo EPHA3",TRUE,90.2727110531478,2.26288524771407,0.469964020464322,0.00529047426837517,TRUE,1.75793647166608,0.558699059741579,0.773317153044804,0.885679615223335,TRUE
"Oligo","PTPRR",21.4218751449012,-1.42249983854314,-1.4224746287832,0.329881058155142,-1.24554979045187,0.343945191043187,0.0369440977586442,0.875621796866301,"True",-1.24666274260576,"True",0.001112952153893,-1.24666274260576,0.876404202493349,4.31208338162362,"False","Oligo PTPRR",TRUE,21.4218751449012,-1.42194645607669,0.326344222987263,0.0215235896585539,TRUE,-1.07648727778152,0.502798919479012,0.756770810529222,0.876404202493349,FALSE
"Oligo","VSTM4",78.1388674179418,-0.770407661181278,-0.770397322519458,0.180615098178033,-0.675128258974942,0.186206225792902,0.0414381953040517,0.876337753572463,"True",-0.675660685069439,"True",0.0005324260944974,-0.675660685069439,0.87702885941997,4.26540931677857,"False","Oligo VSTM4",TRUE,78.1388674179418,-0.769734284419573,0.182416297045999,0.0338252132901571,TRUE,-0.562878858449655,0.270745530766691,0.730634494690158,0.87702885941997,FALSE
"OPC","ADAMTSL3",11.8514654470799,-1.3071424343619,-1.30710748410889,0.365579250078624,-0.0132428688441428,0.0493763253626501,0.0816819566042962,0.010131430662851,"True",-1.06256679675246,"True",1.04932392790831,-1.06256679675246,0.812914629952447,3.57544221623021,"True","OPC ADAMTSL3",TRUE,11.8514654470799,-1.30718076374924,0.365991245610338,0.0806135506924969,TRUE,-0.550850275245633,0.518697947367738,0.421426915492852,0.812914629952447,TRUE
"OPC","AZGP1",12.268473850634,2.92271829236478,2.92273867845361,0.632718927317597,2.60912133772635,0.662115709756814,0.0066307785624376,0.892697440575431,"True",2.60659762758296,"True",0.0025237101433903,2.60912133772635,0.892697440575431,4.61933182692118,"False","OPC AZGP1",TRUE,12.268473850634,2.92311598378335,0.629759164658048,0.00637038408442812,TRUE,1.14513609580595,0.753750630052886,0.391802422928838,0.892697440575431,FALSE
"OPC","COL4A2",17.4943158974363,1.61981406258547,1.61985545488588,0.409412617378361,1.37916629528544,0.423898973161512,0.0331934982833618,0.851413186976369,"True",1.37756906262877,"True",0.0015972326566768,1.37916629528544,0.851413186976369,3.9565352559442,"False","OPC COL4A2",TRUE,17.4943158974363,1.61982363832454,0.409190664062971,0.0329074020435228,TRUE,0.827919205540542,0.563074584553796,0.511106841689692,0.851413186976369,FALSE
"OPC","FGF13",62.9076191532382,-1.27555360187601,-1.27551181676109,0.284342296090836,-0.0226616054772267,0.0582728631690478,0.0080314142917833,0.0177666762310139,"True",-1.13253862504708,"True",1.10987701956986,-1.13253862504708,0.887909159417227,4.48583216178863,"True","OPC FGF13",TRUE,62.9076191532382,-1.27546588156999,0.283996991834225,0.00783438074609153,TRUE,-1.00311099663214,0.303186414990933,0.786438027033993,0.887909159417227,TRUE
"OPC","FSTL5",11.4712027804524,-1.63480485473599,-1.63476422618413,0.439563933835637,-1.3549884062451,0.461615120358122,0.0676906345430413,0.828858611255468,"True",-1.35666519385167,"True",0.001676787606569,-1.35666519385167,0.829884317335716,3.71905904999796,"False","OPC FSTL5",TRUE,11.4712027804524,-1.63475260373267,0.439613261400953,0.0678096352985085,TRUE,-0.613347991538111,0.590319631490868,0.375190490294609,0.829884317335716,FALSE
"OPC","NID2",11.2716764073141,-1.76773921562922,-1.76769365697643,0.489534830076776,-1.44717397055425,0.513593416534742,0.076666768774678,0.818679166971494,"True",-1.44918082050189,"True",0.0020068499476373,-1.44918082050189,0.819814459808982,3.61096606077895,"False","OPC NID2",TRUE,11.2716764073141,-1.76774402208733,0.489305433443969,0.0769488186560942,TRUE,-0.482025644881408,0.589136170951524,0.272686188004937,0.819814459808982,FALSE
