celltype,arm,gene,n_peaks,lfc_atac,lfc_rna,padj_rna,rna_hit,concord
OPC,all_donors,AGRN,1,-0.14447,-0.14124,0.982822977659108,False,True
OPC,all_donors,VWA1,3,0.14332,0.70555,0.8033277824997774,False,True
OPC,all_donors,MEGF6,25,-0.11636,0.9358,,False,False
OPC,all_donors,TNFRSF25,1,-0.00888,0.12481,0.9899023761674208,False,False
OPC,all_donors,CORT,1,-0.33609,0.59558,,False,False
OPC,all_donors,ANGPTL7,2,-0.5277,-0.39853,,False,True
OPC,all_donors,DRAXIN,2,0.11811,0.44294,0.976047620898481,False,True
OPC,all_donors,NPPA,2,0.21356,1.05808,,False,True
OPC,all_donors,TNFRSF1B,2,-0.09981,-0.29098,0.9877920929686972,False,True
OPC,all_donors,CELA2B,1,-0.27099,0.01198,,False,False
OPC,all_donors,NBL1,14,-0.07429,-0.00693,0.9992469611201772,False,True
OPC,all_donors,HSPG2,2,-0.16746,-0.56465,0.9397473715413,False,True
OPC,all_donors,WNT4,1,0.19795,-0.32882,0.982822977659108,False,False
OPC,all_donors,C1QA,2,-0.35204,1.88336,0.8013035732062138,False,False
OPC,all_donors,C1QC,3,-0.24969,1.33989,0.8625456819286104,False,False
OPC,all_donors,C1QB,3,0.10758,1.4827,0.8386711315469725,False,True
OPC,all_donors,MATN1,1,-0.52852,0.13801,0.9922539125278126,False,False
OPC,all_donors,COL16A1,3,-0.03972,-0.15184,0.961444011039232,False,True
OPC,all_donors,ADGRB2,5,0.08386,-0.09617,0.9868333685461788,False,False
OPC,all_donors,FNDC5,2,0.05048,0.42732,0.9570649154016404,False,True
OPC,all_donors,CSF3R,1,-0.37865,-0.71817,,False,True
OPC,all_donors,EPHA10,3,0.21448,-2.17558,,False,False
OPC,all_donors,BMP8A,3,-0.07619,0.2679,0.9804259394332088,False,False
OPC,all_donors,BMP8B,2,0.06685,-0.57691,0.6402883414217986,False,False
OPC,all_donors,PPT1,6,-0.2783,0.03922,0.9947067405987228,False,False
OPC,all_donors,COL9A2,1,0.07047,0.13685,0.9735885885534497,False,True
OPC,all_donors,YBX1,1,0.11132,0.1333,0.961444011039232,False,True
OPC,all_donors,P3H1,1,-0.05815,-0.07267,0.9899023761674208,False,True
OPC,all_donors,SVBP,1,0.02937,0.24605,0.982822977659108,False,True
OPC,all_donors,ST3GAL3,7,0.03321,0.132,0.9439145354137234,False,True
OPC,all_donors,SPATA6,1,0.0307,-0.31022,0.8675803621252881,False,False
OPC,all_donors,GPX7,1,0.01962,0.45238,0.9445926238513868,False,True
OPC,all_donors,PODN,1,-0.37429,-0.3415,0.9461915962633198,False,True
OPC,all_donors,LRP8,1,0.20775,0.10519,0.982822977659108,False,True
OPC,all_donors,CDCP2,1,0.6674,-0.41623,,False,False
OPC,all_donors,LEPR,20,-0.27755,-0.06768,0.990300689545588,False,True
OPC,all_donors,CCN1,2,0.04052,0.81225,,False,True
OPC,all_donors,COL24A1,1,0.27254,-1.49256,0.3681717365930461,False,False
OPC,all_donors,GBP1,1,0.1178,0.134,0.9946674977591946,False,True
OPC,all_donors,TGFBR3,9,0.31939,-0.33813,0.9015655749210096,False,False
OPC,all_donors,F3,2,-0.10595,0.01191,0.9978584298112924,False,False
OPC,all_donors,EXTL2,1,0.03891,0.09316,0.982822977659108,False,True
OPC,all_donors,OLFM3,25,0.11105,0.62876,0.929095767725206,False,True
OPC,all_donors,COL11A1,1,-0.06717,-0.44731,0.6761315341529167,False,True
OPC,all_donors,AMY2B,3,0.36261,0.0151,0.9973477392005758,False,True
OPC,all_donors,CSF1,2,-0.00807,-0.06122,0.9956507156239238,False,True
OPC,all_donors,WNT2B,3,-0.12736,0.39541,0.8844311057111193,False,False
OPC,all_donors,NGF,1,-0.06293,-0.2674,0.929095767725206,False,True
OPC,all_donors,CD160,3,-0.01606,-0.61913,,False,True
OPC,all_donors,NOTCH2NLA,1,-0.11214,0.55115,0.833499920567623,False,False
OPC,all_donors,NOTCH2NLC,1,-0.29794,-0.18558,0.9769504046620408,False,True
OPC,all_donors,C1orf54,3,-0.10513,-0.28009,0.9877920929686972,False,True
OPC,all_donors,ECM1,3,-0.3074,0.86565,0.8752076042777743,False,False
OPC,all_donors,ADAMTSL4,2,0.03278,-0.20688,,False,False
OPC,all_donors,CTSS,2,0.14104,-0.07962,0.995305224767897,False,False
OPC,all_donors,CTSK,2,-0.26858,-0.13861,0.98495466623347,False,True
OPC,all_donors,C1orf56,2,0.06987,0.0695,0.9947067405987228,False,True
OPC,all_donors,TUFT1,1,-0.12522,0.2882,0.9801447104972468,False,False
OPC,all_donors,S100A13,2,0.22211,0.38776,0.957645352504143,False,True
OPC,all_donors,IL6R,3,-0.00525,-0.04289,0.9962929182465184,False,True
OPC,all_donors,EFNA1,2,0.0484,0.85136,0.818567492270735,False,True
OPC,all_donors,THBS3,1,-0.06534,-0.42868,0.9668347055013504,False,True
OPC,all_donors,BGLAP,2,-0.19008,0.37472,,False,False
OPC,all_donors,NAXE,2,0.03445,0.30011,0.9668347055013504,False,True
OPC,all_donors,HAPLN2,1,-0.02098,0.99254,0.5543390137293063,False,False
OPC,all_donors,BCAN,2,0.07993,0.0108,0.9978584298112924,False,True
OPC,all_donors,HDGF,1,0.02615,0.01669,0.9978584298112924,False,True
OPC,all_donors,COPA,1,-0.07335,-0.18537,0.8870217771662422,False,True
OPC,all_donors,ADAMTS4,4,0.03822,0.5159,,False,True
OPC,all_donors,FCGR3A,1,-0.03928,1.24918,,False,False
OPC,all_donors,OLFML2B,14,-0.05971,-0.46543,,False,True
OPC,all_donors,CREG1,1,-0.12187,-0.08817,0.9868333685461788,False,True
OPC,all_donors,F5,2,-0.55261,0.81885,,False,False
OPC,all_donors,TNR,3,-0.21551,-0.13901,0.9397473715413,False,True
OPC,all_donors,PAPPA2,1,0.00081,0.53943,0.9239209566949876,False,True
OPC,all_donors,BRINP2,1,-0.03087,-0.32856,0.6633950713599098,False,True
OPC,all_donors,ANGPTL1,1,-0.51834,-0.0813,0.9899023761674208,False,True
OPC,all_donors,QSOX1,2,0.40287,0.17831,0.9573057716528618,False,True
OPC,all_donors,MR1,1,0.15286,1.18981,,False,True
OPC,all_donors,LAMC1,1,0.19306,0.26573,0.8353089320160524,False,True
OPC,all_donors,HMCN1,1,-0.46433,-1.32846,,False,True
OPC,all_donors,BRINP3,3,0.00331,0.0786,0.9863970854388464,False,True
OPC,all_donors,CFH,2,-0.31771,1.43997,,False,False
OPC,all_donors,CRB1,31,0.08703,-0.62699,0.1658553013479896,False,False
OPC,all_donors,RNPEP,1,0.32601,0.37677,0.8947085801748207,False,True
OPC,all_donors,CHI3L1,2,0.05339,0.20166,,False,True
OPC,all_donors,CHIT1,1,0.12965,0.31482,,False,True
OPC,all_donors,PRELP,3,-0.0501,0.47346,0.9654697958263334,False,False
OPC,all_donors,OPTC,3,-0.47382,0.39827,0.9774324359047186,False,False
OPC,all_donors,CNTN2,2,-0.16981,0.10036,0.9912894282854396,False,False
OPC,all_donors,PM20D1,2,0.05818,0.18073,0.9912894282854396,False,True
OPC,all_donors,C4BPB,1,0.07633,-0.71909,,False,False
OPC,all_donors,C4BPA,1,-0.20477,0.16657,0.988750092830326,False,False
OPC,all_donors,CD55,1,-0.1362,0.00192,0.9992469611201772,False,False
OPC,all_donors,LAMB3,3,0.20372,-0.25886,,False,False
OPC,all_donors,NENF,1,0.08207,0.3833,0.9296733525533228,False,True
OPC,all_donors,VASH2,2,-0.39514,-0.3634,0.975842199658644,False,True
OPC,all_donors,USH2A,2,-0.2618,-0.05338,0.9947067405987228,False,True
OPC,all_donors,TGFB2,3,0.07068,-0.83555,0.6402883414217986,False,False
OPC,all_donors,SUSD4,1,0.05183,-0.20685,0.8892717447577536,False,False
OPC,all_donors,LEFTY1,2,-0.04532,0.05026,0.9947067405987228,False,False
OPC,all_donors,WNT9A,2,-0.30502,0.29826,,False,False
OPC,all_donors,GALNT2,1,0.10406,0.03499,0.9912894282854396,False,True
OPC,all_donors,AGT,1,-0.12237,0.93211,0.7676363080398282,False,False
OPC,all_donors,NID1,2,0.04696,0.07991,0.989968921879016,False,True
OPC,all_donors,GREM2,1,0.07365,-0.68649,0.952905230988968,False,False
OPC,all_donors,NLRP3,2,-0.14937,0.20959,,False,False
OPC,all_donors,ALKAL2,1,0.34699,-0.53287,,False,False
OPC,all_donors,PXDN,1,-0.02688,-0.03979,0.989968921879016,False,True
OPC,all_donors,COLEC11,5,-0.08471,2.07716,0.7329775307866214,False,False
OPC,all_donors,SDC1,1,-0.06741,-0.79148,,False,True
OPC,all_donors,EMILIN1,1,-0.01859,0.3487,,False,False
OPC,all_donors,CGREF1,2,-0.32507,0.13315,0.982822977659108,False,False
OPC,all_donors,UCN,2,-0.26275,-0.0987,0.9947067405987228,False,True
OPC,all_donors,FNDC4,1,0.03066,0.22184,0.9798261454517028,False,True
OPC,all_donors,LTBP1,27,0.07819,-0.345,0.7676363080398282,False,False
OPC,all_donors,CRIM1,2,0.23443,-0.05408,0.9889642628149398,False,False
OPC,all_donors,QPCT,2,-0.5274,0.57343,0.9445926238513868,False,False
OPC,all_donors,PKDCC,2,0.25766,0.22778,0.9774324359047186,False,True
OPC,all_donors,EFEMP1,1,-0.1987,0.46485,0.9668347055013504,False,False
OPC,all_donors,TGFA,2,0.28188,0.20084,0.9555852433695708,False,True
OPC,all_donors,PRADC1,1,0.23425,0.61633,0.8821299531106955,False,True
OPC,all_donors,LOXL3,1,-0.11779,-0.01371,0.9973477392005758,False,True
OPC,all_donors,THNSL2,2,-0.07831,0.61036,0.9301833795889536,False,False
OPC,all_donors,MGAT4A,11,0.08583,-0.06036,0.9863970854388464,False,False
OPC,all_donors,CREG2,2,0.14175,-0.48795,0.970817721048352,False,False
OPC,all_donors,IL1R1,9,0.053,0.43094,,False,True
OPC,all_donors,ECRG4,1,0.16814,0.48195,,False,True
OPC,all_donors,FBLN7,2,-0.19379,0.1946,0.961444011039232,False,False
OPC,all_donors,C1QL2,1,0.25202,0.7659,0.2738876447573404,False,True
OPC,all_donors,INHBB,1,0.15968,-0.18008,0.9863970854388464,False,False
OPC,all_donors,MGAT5,36,0.18331,-0.02189,0.9931175869021284,False,False
OPC,all_donors,NXPH2,3,-0.1035,-0.30486,,False,True
OPC,all_donors,LYPD6,3,0.18272,-0.37362,0.9100789081985208,False,False
OPC,all_donors,NMI,1,0.20786,0.46236,0.8917739076060818,False,True
OPC,all_donors,TNFAIP6,2,-0.31354,-0.07257,0.9947067405987228,False,True
OPC,all_donors,PLA2R1,3,0.14039,0.02028,0.9978584298112924,False,True
OPC,all_donors,DPP4,2,-0.15309,0.47741,,False,False
OPC,all_donors,FRZB,2,-0.05975,-0.34325,0.9301833795889536,False,True
OPC,all_donors,TFPI,3,0.09728,1.99478,0.569319692049319,False,True
OPC,all_donors,COL5A2,1,-1.44241,0.10211,0.9877920929686972,False,False
OPC,all_donors,MSTN,4,-0.36139,-0.99776,,False,True
OPC,all_donors,TMEFF2,3,0.14904,-0.07713,0.9863970854388464,False,False
OPC,all_donors,NRP2,2,0.61843,0.95029,0.705624175466279,False,True
OPC,all_donors,ADAM23,1,0.32972,-0.32602,0.8266056011095922,False,False
OPC,all_donors,VWC2L,1,-0.09851,1.12356,0.705624175466279,False,False
OPC,all_donors,FN1,1,0.00472,0.06715,0.9912894282854396,False,True
OPC,all_donors,IGFBP2,4,-0.11454,-0.01693,0.9985904936820236,False,True
OPC,all_donors,IGFBP5,2,0.07721,0.32927,0.9571619666687806,False,True
OPC,all_donors,ABCB6,1,0.08853,-0.05447,0.9947067405987228,False,False
OPC,all_donors,GLB1L,2,-0.05337,0.6423,,False,False
OPC,all_donors,INHA,1,0.08772,-0.37733,,False,False
OPC,all_donors,SCG2,2,0.44049,0.22945,0.9668347055013504,False,True
OPC,all_donors,SERPINE2,3,0.12699,0.17394,0.9105953647814036,False,True
OPC,all_donors,COL4A4,1,-0.16527,-0.40038,0.7771667682936796,False,True
OPC,all_donors,COL4A3,1,-0.16527,-0.20423,0.9691938722474084,False,True
OPC,all_donors,SNORC,2,-0.09794,-0.13831,0.982822977659108,False,True
OPC,all_donors,COL6A3,6,0.05143,-1.11463,,False,False
OPC,all_donors,GPC1,6,0.05938,0.30409,0.9414007480171036,False,True
OPC,all_donors,SNED1,12,-0.33628,0.44355,0.9137310777534228,False,False
OPC,all_donors,CHL1,31,-0.08726,0.23595,0.8031311582227664,False,False
OPC,all_donors,CNTN4,69,-0.09937,-0.53169,0.7104652860265886,False,True
OPC,all_donors,IL17RE,2,0.11954,0.2867,0.982822977659108,False,True
OPC,all_donors,GHRL,4,-0.5893,-0.58508,,False,True
OPC,all_donors,TIMP4,1,0.00829,0.50094,0.9110040875740087,False,True
OPC,all_donors,FBLN2,6,-0.45529,-0.09361,0.9912894282854396,False,True
OPC,all_donors,WNT7A,1,0.13639,-0.17894,0.9863970854388464,False,False
