gene,Beta
SERINC1,-0.263133149049227
SERPINA1,-0.175381083488637
SERPINA3,-0.0539124334991603
SERPINB1,0.0171162383830295
SERPINB6,0.185978499835978
SERPINB9,0.126367838311816
SERPINE2,0.676633859366716
SERPINF1,0.33544335419762
SERPING1,0.274186181088188
SERPINI1,0.321646866180107
SESTD1,-0.240997190488421
SET,-0.883971354810054
SEZ6L,-0.302562442122242
SEZ6L2,0.195956327315737
SF1,0.192272646203559
SF3A3,0.0553064392393154
SF3B1,-0.157193287772195
SF3B2,0.456385616622896
SF3B3,-0.69844013116351
SF3B5,-0.318250505244016
SFN,-0.0640819713094111
SFPQ,-1.77460037419231
SFXN1,0.962708122789442
SFXN3,-0.0425981695439935
SFXN5,0.306241247372285
SGIP1,2.00955853519632
SGSM1,0.462249107320128
SGTA,0.700720799226635
SGTB,1.93144609176434
SH3BGRL,-1.00893715435032
SH3BGRL2,0.857807289526917
SH3BGRL3,-0.614950036479999
SH3GL1,1.44215507779661
SH3GL2,0.343012503987324
SH3GL3,0.61480639129529
SH3GLB1,-0.213545036647591
SH3GLB2,0.7230684409983177
SH3KBP1,0.284492522129102
SHANK2,0.276217788119592
SHANK3,1.45583147684607
SHC3,0.268874701232436
SHISA7,0.393059066971885
SHMT2,0.483689354417555
SHROOM2,0.490623461817946
SIK3,-0.323101783407512
SIPA1L1,-0.0874354242435457
SIRPA,3.38251023789659
SIRT2,-0.3416784100635075
SIRT3,0.146977759861198
SIRT5,-0.119882715777837
SKIV2L,-0.0646119887389889
SKP1,-0.644458194012709
SLC12A2,-0.365929365189534
SLC12A5,0.298076442950302
SLC16A1,0.0619936855105839
SLC16A7,-0.202980921999258
SLC17A6,-0.278211597787442
SLC17A7,1.62509059965336
SLC1A2,1.67929543749304
SLC1A3,-0.0766642537983027
SLC1A4,0.269919688384039
SLC1A7,0.0780610378903418
SLC22A17,-0.122450049375097
SLC24A2,-0.373738522665485
SLC25A1,-0.314805527895178
SLC25A10,0.351235284759615
SLC25A11,1.5010249774913
SLC25A12,0.727579861617583
SLC25A13,0.329706394292245
SLC25A18,-0.497545852652471
SLC25A20,-0.189034944258478
SLC25A22,2.04721659821645
SLC25A23,0.383105024122893
SLC25A24,0.0467135637743545
SLC25A25,-0.612561811136029
SLC25A27,0.417173253169727
SLC25A3,1.7644879348467
SLC25A4,1.12363054167225
SLC25A42,-0.107615495798675
SLC25A46,1.58482321286722
SLC25A5,0.508744404645183
SLC25A6,1.47396933282502
SLC27A1,0.308337451992249
SLC27A4,0.228859638374201
SLC2A1,-0.100667404271602
SLC2A13,-0.219060358229853
SLC2A3,1.23371882739244
SLC30A1,0.00751277960902716
SLC30A3,1.14248567536484
SLC30A9,0.263837002283904
SLC32A1,-0.2335994961042
SLC35F1,-0.473611321398446
SLC39A10,0.777663631075203
SLC39A6,0.425221403600985
SLC3A2,1.45347186010393
SLC41A3,0.356165228341777
SLC44A1,-0.203970045025665
SLC4A1,-0.398156083464489
SLC4A10,1.2835522631594
SLC4A4,0.466799552525613
SLC4A7,0.458842833752285
SLC6A1,-1.32354722603168
SLC6A11,-0.524924785124621
SLC6A17,0.762038554493565
SLC6A7,-0.360777477463444
SLC7A11,-0.0206590551510151
SLC7A14,0.0994696601997759
SLC7A5,0.957038790928696
SLC7A8,0.561506164275053
SLC8A1,-0.167904607966688
SLC8A2,0.814181846101745
SLC9A1,0.869824162747042
SLC9A3R1,-0.303634455799849
SLC9A3R2,-0.0163552023692149
SLC9A6,-1.21982516662693
SLIRP,0.0841908589439634
SLK,-0.255644203328612
SLMAP,0.316660657524914
SMAP1,1.49800835427526
SMAP2,0.912989619278953
SMARCC2,-0.161121773037365
SMARCD2,0.0609089037970933
SMC1A,-1.00853538281139
SMC3,-0.0176986311845602
SMCR8,0.0663129014655331
SMIM20,0.0296339864227467
SMS,-0.433874170932612
SMU1,-0.169843988527416
SMYD5,0.129466295036314
SNAP25,1.205750578272527
SNAP29,-0.404176263456934
SNAP91,0.33978062310197
SNAPIN,-0.693014296735561
SNCA,1.36717213735946
SNCB,-0.0990660173577168
SNCG,0.702252786147755
SND1,-0.00331021040550636
SNPH,0.549406168036802
SNRNP200,-0.133300409166477
SNRNP70,-0.103385365655019
SNRPA,-0.00399406411177944
SNRPC,-0.000759
SNRPD1,-0.262670329454372
SNRPD2,-0.291831098281502
SNRPD3,-0.3790658045118
SNRPE,-0.332080374312652
SNRPF,-0.297834543829519
SNRPG,-0.0646756631253893
SNRPN,-1.22348721127306
SNTA1,-0.772739403424158
SNTB1,-0.17478776274341
SNTB2,0.0641950016333229
SNX1,-0.045659216789956
SNX12,-0.415722766899846
SNX17,0.319224841848573
SNX2,-0.835202394635144
SNX27,0.0748717664459138
SNX3,0.116059793873499
SNX30,0.388064512473724
SNX4,1.11428159654853
SNX5,-1.01467135470318
SNX6,-0.535574219813905
SNX9,0.114015902401449
SOD1,0.20466710948846
SOD2,-0.415332911905744
SOGA3,1.49184427620514
SORBS1,-0.3687757623593315
SORBS2,-0.0253591652138204
SORD,-0.894878413573741
SORL1,0.25420005363345
SORT1,-0.131027096103445
SPAG9,0.0362259753251543
SPARCL1,0.140998308843091
SPATA13,-0.161981138177473
SPATA20,-0.274790597407039
SPCS1,0.0778057852722027
SPCS2,-0.0942780251225642
SPCS3,0.0640534013361056
SPECC1,-0.167552366934629
SPG20,-0.0918575583498699
SPG7,-0.257086709955059
SPIRE1,-0.348346692792089
SPOCK1,-0.460089370310603
SPP1,-0.198735296161311
SPR,-0.395519422808326
SPRYD4,1.22866903532838
SPTAN1,-1.355132648017718
SPTB,-0.503133121054171
SPTBN1,-2.82808198027142
SPTBN2,1.02462608121897
SPTBN4,-0.0388942197945055
SQSTM1,-0.358237412457288
SRC,-0.211104514344795
SRCIN1,-0.220072329340181
SRGAP2,0.442977514001382
SRGAP3,0.72790462217261
SRI,-2.03368363270461
SRM,0.404773388872136
SRP14,-0.689265579382423
SRP54,-0.0925273080315689
SRP68,0.092505942995816
SRP72,0.0389020333300069
SRP9,-0.127670963790743
SRPK2,0.0298595231920918
SRPRB,0.239243882724293
SRR,-0.0820373931851037
SRRT,-0.947093467862493
SRSF1,-1.74376001341104
SRSF10,-0.540264405616262
SRSF2,-0.501554390013349
SRSF3,-0.135990105552249
SRSF4,-0.280420525284283
SRSF6,0.0411387504106272
SRSF7,-0.994003146828854
SRSF9,0.252839618297142
SSB,-0.785402315174835
SSBP1,0.116598099089614
SSR1,0.0910666085207404
SSR3,0.226484452517726
SSR4,0.221612558313134
SSRP1,-0.0153087946481011
SSSCA1,-0.362048543365427
ST13,-0.232713943955258
STAM,1.03939261809145
STAMBP,-0.34767548339122
STAT1,0.0572081700143508
STAT3,0.154584005610554
STAT5B,0.377327652859594
STAT6,0.122203182120782
STAU1,0.519252817662794
STIM1,-0.163687633421996
STIP1,-3.45532263782921
STK11,0.0120959519629809
STK24,0.530474859437054
STK32C,1.17087026424774
STK38L,-0.232312785048949
STK39,-0.630748421373779
STMN1,1.30467426237021
STMN2,-0.048731110427951
STMN3,0.600505060057723
STOM,-0.11882542849371
STOML2,1.30006329398157
STRADA,0.11354210515326
STRAP,1.20183692794653
STRBP,-0.102809161526321
STRIP1,-0.252563138699147
STRN,-0.512664308817011
STRN3,0.520217875658604
STRN4,0.112788934447488
STT3A,0.428847378412415
STT3B,0.308258974420639
STUB1,0.261937702131634
STX10,-0.0809123075441539
STX12,-0.0817774832070125
STX16,-0.3800643520247
STX1A,1.91186554988421
STX1B,2.49975694768599
STX4,-0.157087753409095
STX6,0.0582517384740998
STX7,-0.3421313375941
STX8,0.245853826633321
STXBP1,2.173365082378572
STXBP3,-0.174379690342537
STXBP5,-0.122515649800424
STXBP5L,1.6930080650622
STXBP6,0.161359095306768
SUB1,0.808869728363648
SUCLA2,2.81962224553739
SUCLG1,1.90567724614755
SUCLG2,-0.627054733752525
SUGP2,0.222365276773017
SUGT1,-0.912542095397343
SULT4A1,0.738446207520788
SUMO1,0.252529690121425
SUMO3,0.327481899710768
SUMO4,-0.54584368144822
SUOX,-0.17347674557975
SUPV3L1,0.256168031047254
SURF4,0.268171350237923
SV2A,3.28647934481463
SV2B,2.17095080206963
SVIP,0.2285432398884
SVOP,0.903769564115907
SWAP70,-0.614734672158426
SYAP1,-0.223925932289409
SYN1,0.586411210512247
SYN2,-0.0095300993794433
SYN3,-0.561811138743894
SYNCRIP,-0.752027229465135
SYNE1,0.635148196137253
SYNGAP1,2.46819371176489
SYNGR1,1.29768290853419
SYNGR3,0.984777817384132
SYNJ1,3.87276752229538
SYNJ2BP-COX16,0.0875525101920049
SYNM,-0.610654226500135
SYNPO,1.99671744430413
SYNPR,0.0521937200246619
SYNRG,-0.0760136547904574
SYP,0.694153898737227
SYT1,1.3407145652163945
SYT12,1.67963995547111
SYT2,-0.284508243950776
SYT7,1.52019775765668
SYTC2,-0.177609499096568
TACC1,0.0570953881556612
TACO1,0.744217892604553
TAF15,0.114055912580333
TAGLN,-0.0569540367041829
TAGLN2,-0.549475446134887
TAGLN3,2.12416330370632
TALDO1,-1.32689764998037
TAMM41,0.476401740102853
TANC2,0.312672652706394
TANGO2,-0.110682438007435
TAOK1,0.197482831141773
TARDBP,-0.671903196650223
TARS,-1.17904297083456
TATDN1,0.378156641195445
TAX1BP1,0.0194977179354492
TAX1BP3,-0.307133725223951
TBAL3,-0.252888068133576
TBC1D10B,0.309923768994882
TBC1D15,0.0398341243000272
TBC1D17,0.25969963654163
TBC1D23,-0.00280682252864445
TBC1D24,1.44957763765316
TBC1D9B,0.262507534021015
TBCA,-1.73512945077308
TBCB,-1.91510921770383
TBCC,0.654204201670093
TBCD,-0.747641886814249
TBCE,-0.66610769491017
TBK1,0.154564015334488
TBRG4,0.229543998335173
TCEAL3,-0.397923750794012
TCEAL5,-0.217468718183547
TCEAL6,-0.000665
TCEB1,-2.43346556603302
TCEB2,-1.72113170035099
TCF25,0.112588087977512
TCP1,-0.955476401964676
TCP11L1,0.346036811514457
TDRKH,-0.295675997901806
TECPR1,0.943671594092006
TECR,0.289220595296886
TESC,0.272940171266009
TF,0.125959916083321
TFAM,-0.211853361591646
TFCP2,0.251135782550947
TFG,-0.0656418212224519
TFRC,0.0172687567008337
TGFBRAP1,0.170000734873135
TGM2,0.0387390512758714
THEM6,-0.0534155012957532
THEMIS,0.325705401589865
THNSL1,0.801553426330566
THOP1,-0.0242898234403476
THRAP3,0.0858854235462593
THUMPD1,-0.481712133852597
THY1,1.08080510692429
TIAL1,0.00119100381119238
TIAM2,0.059679736083371
TIMM10,1.1655247167345
TIMM13,0.137160174534122
TIMM22,0.373468736922656
TIMM44,1.01336833585277
TIMM50,0.907445723414986
TIMM8A,0.873691598545411
TIMM9,0.902019813811111
TINAGL1,-0.354324809370132
TIPRL,-0.126190492039958
TJP1,-0.885612221898264
TJP2,-0.660584209359292
TKT,-0.995249110989536
TLDC1,0.163313166733007
TLN1,-2.05599551444592
TLN2,1.68708371097556
TM7SF2,0.28139556860938
TM9SF2,-0.0967391766421589
TM9SF3,0.0385979441508079
TM9SF4,-0.0306978160459122
TMCO1,0.110834915171355
TMED10,-0.599709445048232
TMED2,-0.120144948195166
TMED4,0.359603243597171
TMED5,0.0595151000381051
TMED7,0.173873195035362
TMED9,0.0853050512141827
TMEM109,-0.38279161969374
TMEM11,0.476068952928659
TMEM126A,0.541913487630267
TMEM132B,0.104303267309094
TMEM14C,0.0613846177612216
TMEM163,0.329739121157197
TMEM167A,0.120368564603762
TMEM205,-0.1312638292497
TMEM245,0.285552056055908
TMEM30A,-0.967481596230589
TMEM33,0.196164090423304
TMEM35,-0.276818973954416
TMEM43,-0.437406898958741
TMEM55B,-0.218530640382902
TMEM65,0.829557202775749
TMLHE,0.244469944052766
TMOD1,0.890895227261743
TMOD2,-1.40836612827094
TMPO,-0.115510427228638
TMSB10,-0.043736693071318
TMSB4X,0.00841135723607079
TMX1,-0.261181645835882
TMX2,-0.601651424039975
TMX3,1.28346049675166
TMX4,-0.106985550725861
TNC,-0.0827710915630406
TNFAIP8L3,0.300075923899433
TNIK,0.127673598711449
TNKS1BP1,-0.281634924180863
TNPO1,-0.292015864692369
TNPO2,0.216849443720284
TNPO3,-0.136981382080903
TNR,3.56201749127358
TNS1,-0.402451588528771
TNS3,0.0851900979037386
TOLLIP,0.267912237892461
TOM1,-1.58248341837585
TOM1L2,0.4105599602200233
TOMM20,0.00276440395686706
TOMM22,0.769774884598256
TOMM34,-0.35644078514779
TOMM40,0.0923078691527732
TOMM5,1.18843770706169
TOMM70A,1.80089466267629
TOP2B,0.415932133644981
TOR1AIP1,-0.162803694172421
TPBG,0.418685768300912
TPD52,0.800361479838132
TPD52L1,0.0988954809935323
TPD52L2,-1.50343506091366
TPI1,-0.552715225512526
TPM1,-0.161653145694451
TPM2,0.0221832695422466
TPM3,-0.4527731028464473
TPM4,-0.559073980077777
TPP1,-0.856908923414151
TPP2,0.237322706968769
TPPP,1.58515402411841
TPPP3,-0.758726251629518
TPR,-0.269428408351911
TPRG1L,-0.348890392480024
TPT1,-0.288124950359643
TRA2A,-0.0116875590416718
TRA2B,-0.363201762301096
TRAP1,0.783683235447456
TRAPPC1,0.167764661616143
TRAPPC10,-0.0586333751465805
TRAPPC11,0.0662882533173452
TRAPPC3,0.311121765167397
TRAPPC4,0.202756915975676
TRAPPC5,-0.0448522310926277
TRAPPC6B,-0.416697878789073
TRAPPC8,0.222932145180369
TRAPPC9,-0.0166711702287857
TRIM2,-2.57511808249925
TRIM23,-0.208399287720352
TRIM25,-0.525763285040226
TRIM28,0.173068272629969
TRIM3,0.268338684636804
TRIM32,0.4581942007262
TRIM36,0.514656054646568
TRIM9,0.418947428884695
TRIO,-0.0093901351583046
TRMT112,0.296781862685853
TRNT1,-0.440435970698251
TROVE2,0.0350750543029149
TRPV1,0.175264765524744
TSC1,0.137002236419004
TSC2,0.184867919050894
TSC22D1,0.0603989872538339
TSC22D2,0.0969811473502082
TSC22D3,-0.0100194719717106
TSFM,0.287292028012531
TSG101,0.163768164705516
TSN,-0.00897539486026315
TSNAX,-0.193045433404689
TSPAN7,0.904062635911337
TSPO,-0.618499735332456
TSR2,-0.436512105513368
TSSC1,0.299507490479149
TST,0.310557257578279
TSTA3,0.28402241944209
TTC1,0.0833074338326797
TTC37,-0.033771633091279
TTC7B,0.425932363917063
TTC9,0.119168910101464
TTC9C,-0.014149389405504
TTLL12,0.00472514343390091
TTPAL,-0.00167743669142681
TTR,0.085098099401359
TTYH1,0.496063384858052
TUBA1A,0.484268594224861
TUBA1B,0.20384157382655
TUBA3D,0.764462650903328
TUBA4A,0.317750343734051
TUBA8,0.566685079761075
TUBB,0.72944405230207
TUBB2A,0.693281669882487
TUBB2B,-0.279417063383535
TUBB3,-0.658390620531416
TUBB4A,-0.10767214383421214
TUBB4B,-0.196085443478816
TUBB6,0.0348713776110287
TUBB8,0.148238073255152
TUBG2,-0.186550190123951
TUFM,3.33457520938079
TWF1,-0.260356199347704
TWF2,0.970238723979703
TXN,0.288288177942856
TXN2,-0.500879791673363
TXNDC12,-0.0348166710666713
TXNDC17,-0.717019625871871
TXNDC5,0.264079732937237
TXNL1,-2.03999948023112
TXNRD1,-0.55419978404455
TXNRD2,0.475441589257599
U2AF2,-0.436473425819957
UBA1,-4.71793190281419
UBA2,-0.131114622812519
UBA3,-0.860909595121144
UBA5,-0.909556300514073
UBA6,-1.14135089594444
UBAC1,-0.144640478428824
UBAP2L,0.181694712720223
UBE2D2,0.51298011888239
UBE2D3,1.47947725087747
UBE2H,0.166087448738229
UBE2I,-0.346854583924021
UBE2K,0.768668311643644
UBE2L3,-0.999612304986435
UBE2M,-0.0547124986425718
UBE2N,0.031395202749133
UBE2O,-1.4112999886106
UBE2Q1,-0.366045676792266
UBE2V1,-0.0400924227157003
UBE2V2,-1.08363968356284
UBE2Z,-0.118345468535058
UBE3A,0.14391410470168
UBE3C,-0.155751179929313
UBE4A,-0.114401556237896
UBL4A,0.755862238724002
UBL5,-0.470388312658109
UBLCP1,0.106172280353979
UBQLN1,-0.338671990531077
UBQLN2,0.150776722537853
UBQLN4,-0.129081113587511
UBR1,-0.0190768055041387
UBR3,0.346379402381512
UBR4,-0.0654745356543451
UBXN1,-0.209551953511126
UBXN6,0.727042264282868
UCHL1,0.944674167962345
UCHL3,-0.382358883850353
UCHL5,0.319343262983415
UFC1,-0.363578184171317
UFD1L,-0.060477838071449
UFL1,0.0297312616401924
UFM1,0.2461404558747
UGGT1,0.368708322202787
UGP2,-0.9857028170237081
ULK3,-0.33510533702481
UNC13A,0.449796848702517
UPF1,-1.25999225281085
UQCC1,-0.111997270771125
UQCC2,-0.472250172479555
UQCR10,0.27296630723303
UQCR11,-0.126660755714534
UQCRB,0.689202160747493
UQCRC1,1.00763779890586
UQCRC2,1.34366195369159
UQCRFS1,1.26065972403904
UQCRH,0.863381045500115
UQCRQ,0.926273765563977
UROD,0.0711507338200564
USMG5,0.33419353688408
USO1,-0.337710463690262
USP10,0.323594823905644
USP11,0.619528003670911
USP14,0.515128344293379
USP15,-0.115113763687557
USP24,-0.0300437447895933
USP46,0.0195090136021832
USP47,-0.485242989891371
USP5,-1.40401146828395
USP7,1.44797091268934
USP9X,0.410999006328977
UTRN,-0.0929838216358239
VAC14,0.750410937582071
VAMP1,-0.474613207185473
VAMP2,0.896477810694287
VAPA,0.64137703906585
VAPB,1.24577524195399
VARS,-0.0785797666132614
VAT1,-0.860178796860683
VAT1L,-0.286335790354976
VBP1,0.0948788780596666
VCAN,-1.0410471978568
VCL,-1.34513536814502
VCP,-2.81799655966438
VCPIP1,0.079314853070189
VDAC1,1.82348150263231
VDAC2,1.49054903037211
VDAC3,1.72050830821373
VGF,0.83957257598281
VIM,-0.621263802738252
VKORC1L1,0.365758265042725
VPS11,-0.224231084600562
VPS13A,-0.261146930459583
VPS13C,-0.225624421626479
VPS13D,0.224677328170399
VPS16,0.0324088128378104
VPS18,-0.174344594841877
VPS25,0.0425293817287205
VPS26A,-0.901459310875951
VPS26B,0.497370745617103
VPS28,-0.3517253758801
VPS29,0.892231431765049
VPS33A,0.0349547891873689
VPS33B,-0.37170757096905
VPS35,0.904834871090146
VPS36,0.188167233186195
VPS37A,-0.267190435271913
VPS39,-0.356777922783773
VPS41,-0.0795445925739177
VPS45,1.21233705402884
VPS4A,0.0902624872991063
VPS4B,-0.115794371890487
VPS51,0.777574289694086
VPS52,0.0114487574910286
VPS53,-0.18251577164753
VPS8,-0.387548808287563
VSNL1,0.0825018590366436
VTA1,-0.381897040596051
VTI1B,-0.206297648030272
VWA8,0.135802516919966
WARS,1.21061524525961
WASF1,1.9448923217454
WASF3,-0.0538663326386538
WASL,1.01453758710022
WBP2,0.361021026874124
WDFY1,0.745583753081893
WDFY3,0.657055695219183
WDR1,-1.4841544534915
WDR11,-0.733829008710193
WDR13,0.2864446314036035
WDR17,0.42201608868444
WDR26,-0.540914169352487
WDR37,0.846875094880899
WDR41,0.228492398310929
WDR44,-0.391631332460959
WDR45,0.235691846852735
WDR45B,0.161544270975211
WDR47,0.194097268996709
WDR48,0.109510487822215
WDR61,-0.302542339980079
WDR7,2.12918322991064
WDR77,-0.724954635549007
WDR82,0.0446162839356316
WDR91,0.270562364266716
WFS1,-0.299028720200339
WIPF2,-0.0926065657751996
WIPI2,-0.982981538813932
WNK1,-0.159093282124377
WNK2,0.555753955571525
WNK4,0.312080883068316
XPNPEP1,0.314924242184117
XPO1,0.0005
XPO7,-0.0412970044559445
XPOT,-0.192841872099157
XRCC5,-0.271247294164063
XRCC6,-1.86976801232424
YARS,0.95212452857892
YARS2,-0.0609926732171562
YIF1B,-0.276815643777828
YKT6,0.536923868219673
YTHDF2,-0.239815696081436
YWHAB,0.613698468195051
YWHAE,-1.44463698116894
YWHAG,-0.123922745806388
YWHAH,-0.236222169934864
YWHAQ,0.38208468224057
YWHAZ,1.17897946244786
ZADH2,0.389572273853874
ZC2HC1A,0.1654294643323
ZC3H15,-0.119093692479212
ZDHHC5,0.584870341478234
ZFYVE21,-0.316740612964431
ZMPSTE24,0.353375287311649
ZNF207,0.121070237008418
ZNF365,0.067894041962618
ZNF484,0.768149299327808
ZRANB2,-0.268227613493241
ZW10,0.115965482771047
ZYG11B,-0.460652043940739
ZYX,0.0117119434909316
uncharacterized,0.964688730416317
