tf,group,rel,cpm,celltype
CEBPB,YA,-104,10.5562698278066,Astro
CEBPB,YA,-100,11.3445560473249,Astro
CEBPB,YA,-84,12.8312493064196,Astro
CEBPB,YA,-82,10.5119263912572,Astro
CEBPB,YA,-72,11.7706304296364,Astro
CEBPB,YA,-68,12.0084215699267,Astro
CEBPB,YA,-57,11.3162828282236,Astro
CEBPB,YA,-55,10.7041369687368,Astro
CEBPB,YA,-48,11.9458278667593,Astro
CEBPB,YA,-46,9.92204857270687,Astro
CEBPB,YA,-19,14.1888115585918,Astro
CEBPB,YA,-18,12.6124499031965,Astro
CEBPB,YA,-10,13.6725774621878,Astro
CEBPB,YA,-6,10.4807793910472,Astro
CEBPB,YA,6,2.11167273040074,Astro
CEBPB,YA,7,34.6307820274005,Astro
CEBPB,YA,15,12.8407349836959,Astro
CEBPB,YA,39,10.6757835346259,Astro
CEBPB,YA,45,11.4673663731475,Astro
CEBPB,YA,68,11.3860772578945,Astro
CEBPB,YA,70,13.5854376448481,Astro
CEBPB,YA,80,11.7785391448869,Astro
CEBPB,YA,90,10.8803866967683,Astro
CEBPB,YA,109,11.7914132684111,Astro
CEBPB,YA,119,11.2243829217561,Astro
CEBPB,YA,120,10.4649695109824,Astro
CEBPB,YA,128,10.9115284794312,Astro
CEBPB,YA,152,11.9266806622522,Astro
CEBPB,YA,159,9.98676177147489,Astro
CEBPB,YA,173,11.6283726028865,Astro
CEBPB,YA,175,11.2656067775072,Astro
CEBPB,YA,181,12.2590620668066,Astro
CEBPB,YA,188,13.0079562767748,Astro
CEBPB,YA,198,11.0581496428752,Astro
NFKB1,YA,-108,77.55307666136,Astro
NFKB1,YA,17,71.8769738060347,Astro
NFKB1,YA,49,82.9500827286796,Astro
STAT3,YA,122,106.511935983271,Astro
STAT3,YA,196,97.9164714537157,Astro
TEAD4,YA,-174,42.7080081235329,Astro
TEAD1,YA,-175,44.4368791771551,Astro
STAT3,YA,-178,87.8366764479889,Astro
TEAD4,YA,-134,46.6953334385387,Astro
TEAD1,YA,-135,46.5149287446005,Astro
STAT3,YA,-138,92.9993265544454,Astro
TEAD4,YA,-133,46.2213569242092,Astro
TEAD1,YA,-134,47.0639695569179,Astro
STAT3,YA,-137,90.7043453106588,Astro
TEAD4,YA,-103,46.1413685210833,Astro
TEAD1,YA,-104,45.9529886256855,Astro
STAT3,YA,-107,99.3215541976637,Astro
TEAD4,YA,-91,48.7806781348734,Astro
TEAD1,YA,-92,49.011404236946,Astro
TEAD4,YA,-88,47.2545486449068,Astro
TEAD1,YA,-89,45.3791190370102,Astro
TEAD4,YA,2,46.9893275965215,Astro
TEAD1,YA,1,61.389507433852,Astro
STAT3,YA,-2,184.731736853107,Astro
TEAD4,YA,65,46.2348103267118,Astro
TEAD1,YA,64,50.9456858367507,Astro
STAT3,YA,61,106.843050164621,Astro
TEAD4,YA,83,48.9950758796317,Astro
TEAD1,YA,82,49.0086543934319,Astro
STAT3,YA,79,105.137398203129,Astro
TEAD4,YA,111,45.9227162630098,Astro
TEAD1,YA,110,48.8874811802107,Astro
STAT3,YA,107,103.975762962182,Astro
TEAD4,YA,193,45.0604669785259,Astro
TEAD1,YA,192,49.9376700542267,Astro
STAT3,YA,189,95.388306045304,Astro
NFKB1,YA,-189,80.3897109441635,Astro
NFKB1,YA,-186,79.6583034486848,Astro
NFKB1,YA,-164,88.3970575736804,Astro
NFKB1,YA,-152,89.1661371223901,Astro
NFKB1,YA,-198,79.5516835484808,Astro
NFKB1,YA,-146,79.5520912034295,Astro
NFKB1,YA,-192,78.4432792223356,Astro
NFKB1,YA,-121,86.0333015014675,Astro
NFKB1,YA,-167,85.2677537321714,Astro
NFKB1,YA,-140,87.576577588326,Astro
NFKB1,YA,-56,93.9290046775527,Astro
NFKB1,YA,-102,93.2210136986774,Astro
NFKB1,YA,-83,82.3640188738678,Astro
NFKB1,YA,-28,74.5457801178953,Astro
NFKB1,YA,-74,82.7714031060574,Astro
NFKB1,YA,-11,78.8046468907075,Astro
NFKB1,YA,-57,86.1333891511972,Astro
NFKB1,YA,25,79.4046402145609,Astro
NFKB1,YA,147,98.5229616515705,Astro
NFKB1,YA,101,87.2532478663045,Astro
NFKB1,YA,155,91.9757513571269,Astro
NFKB1,YA,196,88.4643519722931,Astro
NFKB1,YA,150,90.323765087559,Astro
NFKB1,YA,161,83.6752637483762,Astro
NFKB1,YA,9,83.384153183308,Astro
NFKB1,YA,64,89.8026825928935,Astro
NFKB1,YA,154,90.7884409209154,Astro
STAT3,YA,-184,91.0814239688122,Astro
STAT3,YA,-147,95.8172632003566,Astro
STAT3,YA,-53,104.648255046741,Astro
STAT3,YA,-15,80.8044535411518,Astro
STAT3,YA,113,106.556243888692,Astro
STAT3,YA,134,100.49650010137,Astro
STAT3,YA,149,96.46768254117,Astro
STAT3,YA,174,97.2890955152224,Astro
STAT3,YA,194,94.5304213455112,Astro
RELA,YA,-132,63.2698874137545,Astro
NFKB1,YA,-133,87.2733268014432,Astro
RELA,YA,-151,61.887987068039,Astro
RELA,YA,-116,65.6706597943076,Astro
RELA,YA,-94,66.1119332045799,Astro
RELA,YA,-89,62.5213179729304,Astro
RELA,YA,-71,67.3094359111605,Astro
RELA,YA,-51,67.0971733312795,Astro
RELA,YA,10,67.5385564927361,Astro
RELA,YA,27,65.193950250547,Astro
RELA,YA,84,62.8327395975156,Astro
RELA,YA,106,68.0274362383918,Astro
RELA,YA,142,69.5348447398517,Astro
STAT3,YA,-74,101.196297883364,Astro
STAT3,YA,-67,104.378617489874,Astro
STAT3,YA,-40,107.165975013206,Astro
STAT3,YA,-39,107.587551655561,Astro
STAT3,YA,-35,110.943573620004,Astro
STAT3,YA,17,118.585202686775,Astro
STAT3,YA,81,106.86763979982,Astro
STAT3,YA,96,109.030712904069,Astro
STAT3,YA,99,102.241469516005,Astro
STAT3,YA,176,99.5547456413432,Astro
STAT3,YA,191,95.3677052552383,Astro
STAT3,YA,-160,90.3005785873354,Astro
STAT3,YA,-109,100.431105098914,Astro
STAT3,YA,-93,101.153687908189,Astro
STAT3,YA,-64,104.200543152963,Astro
STAT3,YA,-45,105.992341113168,Astro
STAT3,YA,-34,108.830396346137,Astro
STAT3,YA,24,119.068470540441,Astro
STAT3,YA,32,107.884618676657,Astro
STAT3,YA,48,108.313095252066,Astro
STAT3,YA,59,109.038854434924,Astro
STAT3,YA,68,104.190339905243,Astro
STAT3,YA,78,107.219833185985,Astro
STAT3,YA,93,103.078932478978,Astro
STAT3,YA,131,105.409432620603,Astro
STAT3,YA,144,101.653459445114,Astro
STAT3,YA,153,97.3770047464405,Astro
STAT3,YA,186,99.7739713099371,Astro
TEAD1,YA,-186,45.3097749966433,Astro
TEAD4,YA,-186,47.0709619255393,Astro
TEAD1,YA,-161,45.5276939044435,Astro
TEAD4,YA,-161,42.8085489990266,Astro
TEAD1,YA,-121,46.2876458289348,Astro
TEAD4,YA,-121,44.5790815994821,Astro
TEAD1,YA,-120,45.6738291635038,Astro
TEAD4,YA,-120,43.7454308593759,Astro
TEAD1,YA,-116,47.2330840432912,Astro
TEAD4,YA,-116,44.3712380251267,Astro
TEAD1,YA,-109,49.9402415507728,Astro
TEAD4,YA,-109,45.9417917419664,Astro
TEAD1,YA,-77,46.0981361706469,Astro
TEAD4,YA,-77,44.8995395756861,Astro
TEAD1,YA,-43,51.477472218092,Astro
TEAD4,YA,-43,51.8103746965249,Astro
TEAD4,YA,1,39.1470002829535,Astro
TEAD1,YA,21,52.1586840344569,Astro
TEAD4,YA,21,50.4613801600599,Astro
TEAD1,YA,55,48.4483211165781,Astro
TEAD4,YA,55,48.5722268570836,Astro
TEAD1,YA,67,49.4826947337668,Astro
TEAD4,YA,67,48.2472010712379,Astro
TEAD4,YA,72,49.9177317786091,Astro
TEAD1,YA,79,52.8011733244877,Astro
TEAD4,YA,79,51.3400493310075,Astro
TEAD1,YA,90,49.1966259605154,Astro
TEAD4,YA,90,49.5706380534677,Astro
TEAD1,YA,107,47.6676588952855,Astro
TEAD4,YA,107,48.9457593072594,Astro
TEAD1,YA,118,49.3551439328571,Astro
TEAD1,YA,119,48.1656442824331,Astro
TEAD4,YA,119,46.92869193435,Astro
TEAD1,YA,121,49.4696756482445,Astro
TEAD4,YA,121,49.7403354052767,Astro
TEAD1,YA,123,47.3689781655801,Astro
TEAD4,YA,123,46.9925692186348,Astro
TEAD1,YA,142,50.3154350809251,Astro
TEAD4,YA,142,47.409508369491,Astro
RELA,YA,-146,61.6769998222916,Astro
RELA,YA,-139,65.3216101864573,Astro
RELA,YA,-129,67.6830299336806,Astro
RELA,YA,-112,63.4886329619515,Astro
RELA,YA,-110,68.0877655615255,Astro
RELA,YA,198,64.3059276842826,Astro
NFKB1,YA,-59,74.4540975302407,Astro
NFKB1,YA,-9,83.1028646633428,Astro
IRF1,YA,116,394.330298719239,Astro
IRF1,YA,112,373.916057614965,Astro
IRF1,YA,177,363.698923378668,Astro
IRF1,YA,173,363.536371467598,Astro
IRF1,YA,171,359.553991573319,Astro
IRF1,YA,184,370.557980595257,Astro
IRF1,YA,-37,406.391216173181,Astro
IRF1,YA,196,383.57005216145,Astro
RELA,YA,-182,60.9947500103119,Astro
RELA,YA,-114,65.3395169602653,Astro
RELA,YA,-108,63.4932499582341,Astro
RELA,YA,-105,66.7712704767227,Astro
RELA,YA,-41,67.2430025123251,Astro
RELA,YA,12,84.6329629072347,Astro
RELA,YA,33,66.6137831957122,Astro
RELA,YA,40,71.6586679162221,Astro
RELA,YA,81,72.3664334675695,Astro
RELA,YA,123,65.7055286213243,Astro
RELA,YA,129,66.4373895853188,Astro
RELA,YA,177,65.9946727799279,Astro
RELA,YA,187,61.4740178923796,Astro
IRF1,YA,-68,350.299835948524,Astro
IRF1,YA,54,406.406927134098,Astro
IRF1,YA,72,371.313966249967,Astro
IRF1,YA,-121,347.241974871785,Astro
IRF1,YA,-127,351.630269879432,Astro
IRF1,YA,-95,339.07276732199,Astro
IRF1,YA,-98,332.684968271618,Astro
IRF1,YA,-101,327.551426915781,Astro
IRF1,YA,99,369.996894515575,Astro
IRF1,YA,114,384.760269711887,Astro
IRF1,YA,111,378.900788541547,Astro
IRF1,YA,127,390.09082064612,Astro
IRF1,YA,174,363.126282099209,Astro
IRF1,YA,190,376.38609841562,Astro
IRF1,YA,187,373.766684052989,Astro
IRF1,YA,198,385.792548638205,Astro
IRF1,YA,195,377.4811062441,Astro
STAT3,YA,89,105.165211356912,Astro
NFKB1,YA,-52,85.5458852031339,Astro
IRF1,YA,-107,336.804928584342,Astro
IRF1,YA,-108,336.80454484319,Astro
IRF1,YA,-112,340.358099134562,Astro
IRF1,YA,-114,337.355204823745,Astro
IRF1,YA,-115,347.147986897119,Astro
IRF1,YA,-116,347.187944843478,Astro
IRF1,YA,-117,351.686863623934,Astro
RELA,YA,-52,68.4997783853748,Astro
RELA,YA,-53,66.9185444486432,Astro
RELA,YA,47,65.9015182301242,Astro
RELA,YA,46,68.6042177683925,Astro
RELA,YA,150,66.6387386847136,Astro
RELA,YA,149,66.0385205958114,Astro
RELA,YA,179,67.141914084005,Astro
NFKB1,YA,-184,78.240030463122,Astro
NFKB1,YA,-150,85.2256368663995,Astro
NFKB1,YA,42,80.6864585280144,Astro
IRF1,YA,-148,354.814211340535,Astro
IRF1,YA,-156,324.267762282024,Astro
IRF1,YA,-167,306.623937686538,Astro
IRF1,YA,-105,339.976267087395,Astro
IRF1,YA,-109,353.012514846044,Astro
NFKB1,YA,95,89.4332940153315,Astro
IRF1,YA,-103,335.762317365296,Astro
IRF1,YA,-88,347.742857761036,Astro
IRF1,YA,-92,336.624778200402,Astro
IRF1,YA,-96,338.5131871911,Astro
IRF1,YA,-76,338.664171198175,Astro
IRF1,YA,-80,347.849047893162,Astro
IRF1,YA,-65,353.040495401054,Astro
IRF1,YA,-73,356.099205364397,Astro
NFKB1,YA,140,87.3490703032952,Astro
IRF1,YA,-54,371.522319465005,Astro
IRF1,YA,-58,367.495045902513,Astro
NFKB1,YA,157,88.3935463882532,Astro
IRF1,YA,-41,418.016912709598,Astro
IRF1,YA,-52,379.243632486041,Astro
NFKB1,YA,164,90.3224687762637,Astro
IRF1,YA,33,416.981689325481,Astro
IRF1,YA,25,411.935054845381,Astro
IRF1,YA,53,386.763474256051,Astro
IRF1,YA,91,376.091721147329,Astro
IRF1,YA,113,380.57652009817,Astro
IRF1,YA,109,377.893274176238,Astro
IRF1,YA,117,396.008229968202,Astro
IRF1,YA,141,397.980297909742,Astro
IRF1,YA,146,401.319102911961,Astro
IRF1,YA,135,398.800106081234,Astro
IRF1,YA,176,359.97059949588,Astro
IRF1,YA,183,373.255797812955,Astro
IRF1,YA,186,382.627218559115,Astro
STAT3,YA,-85,103.43874181246,Astro
STAT3,YA,-81,98.8176249869364,Astro
STAT3,YA,-24,114.504020542581,Astro
STAT3,YA,-19,118.609949876471,Astro
STAT3,YA,30,107.831999094145,Astro
STAT3,YA,114,110.54198248626,Astro
STAT3,YA,160,99.9077954459828,Astro
RELA,YA,-119,66.8393585982548,Astro
RELA,YA,-79,64.5475885315004,Astro
RELA,YA,102,68.1991343109772,Astro
TEAD4,YA,-196,42.6065631470197,Astro
TEAD4,YA,-185,40.693627955533,Astro
TEAD4,YA,-170,44.8923066949296,Astro
TEAD4,YA,-158,46.965587523873,Astro
TEAD4,YA,-156,44.3731030109713,Astro
TEAD4,YA,-148,44.440769800516,Astro
TEAD4,YA,-117,45.09704028501,Astro
TEAD4,YA,-86,46.6726317736956,Astro
TEAD4,YA,-67,47.8143452695206,Astro
TEAD4,YA,-60,47.9949114317068,Astro
TEAD4,YA,-58,50.0980029777426,Astro
TEAD4,YA,-57,47.1900740170466,Astro
TEAD4,YA,-3,47.6788859718948,Astro
TEAD4,YA,80,52.0009393960462,Astro
IRF1,YA,-38,399.423278705736,Astro
IRF1,YA,188,376.771368271301,Astro
RELA,YA,-134,64.981251516217,Astro
IRF1,YA,-198,321.976352067149,Astro
RELA,YA,-111,63.0991793667804,Astro
IRF1,YA,-174,300.604344330583,Astro
IRF1,YA,-179,305.378112980546,Astro
IRF1,YA,-180,303.206355308073,Astro
RELA,YA,-62,69.9864097340738,Astro
IRF1,YA,-131,346.321610625244,Astro
IRF1,YA,-122,357.076884130349,Astro
IRF1,YA,-123,348.215954985468,Astro
RELA,YA,67,69.2313368660646,Astro
RELA,YA,74,65.2199050872481,Astro
RELA,YA,153,69.7836118317687,Astro
RELA,YA,186,61.8113439819796,Astro
IRF1,YA,-191,316.986349822551,Astro
IRF1,YA,-154,333.376718651624,Astro
IRF1,YA,-151,345.289042695162,Astro
IRF1,YA,-126,336.711934701069,Astro
IRF1,YA,-111,343.13110533794,Astro
IRF1,YA,-110,348.007282458255,Astro
IRF1,YA,-90,340.648836767841,Astro
IRF1,YA,-75,341.506239349142,Astro
IRF1,YA,-60,365.857525389456,Astro
IRF1,YA,-46,416.953820571291,Astro
IRF1,YA,-36,399.20738002481,Astro
IRF1,YA,118,390.648336709458,Astro
IRF1,YA,161,367.311334262815,Astro
IRF1,YA,-176,303.683885389542,Astro
CEBPB,YA,126,11.2430626213111,Astro
STAT3,YA,-145,91.811322205777,Astro
IRF1,YA,-31,394.896053923886,Astro
IRF1,YA,74,371.352537179795,Astro
IRF1,YA,162,362.122816446426,Astro
IRF1,YA,156,379.914005284235,Astro
IRF1,YA,-57,366.37462237179,Astro
IRF1,YA,-35,390.426179981408,Astro
IRF1,YA,66,368.738404377613,Astro
IRF1,YA,85,373.54183676551,Astro
IRF1,YA,175,366.345195164043,Astro
TEAD4,YA,18,50.112048459685,Astro
TEAD4,YA,73,48.6463649140202,Astro
RELA,YA,-75,63.0231109124892,Astro
TEAD4,YA,138,49.424656351108,Astro
NFKB1,YA,-40,84.9207455885297,Astro
TEAD4,YA,161,48.5339968718163,Astro
RELA,YA,-23,74.205809279868,Astro
NFKB1,YA,-24,73.8340067064843,Astro
TEAD4,YA,178,47.6625686630801,Astro
RELA,YA,-6,96.819580286706,Astro
RELA,YA,43,68.7882647810248,Astro
RELA,YA,17,67.7471263383633,Astro
STAT3,YA,-62,97.8608480787986,Astro
STAT3,YA,-7,78.0498391831689,Astro
STAT3,YA,22,118.83328270546,Astro
STAT3,YA,27,112.879550862498,Astro
STAT3,YA,-126,95.9260906893289,Astro
STAT3,YA,135,101.302273646795,Astro
STAT3,YA,-18,110.497314597783,Astro
STAT3,YA,173,99.5266543036657,Astro
IRF1,YA,-190,323.280867788679,Astro
IRF1,YA,-140,343.675399662314,Astro
IRF1,YA,-145,346.801210235337,Astro
IRF1,YA,16,266.129801569558,Astro
IRF1,YA,23,394.043630681757,Astro
STAT3,YA,-121,92.0449994700795,Astro
STAT3,YA,-63,106.191145284087,Astro
STAT3,YA,169,96.7641932248916,Astro
IRF1,YA,-195,318.655266818434,Astro
IRF1,YA,-159,323.548472090867,Astro
CEBPB,YA,-192,10.3777308322296,Astro
CEBPB,YA,-183,9.51669227904273,Astro
CEBPB,YA,-73,11.6229853192055,Astro
CEBPB,YA,75,13.363449088804,Astro
CEBPB,YA,106,10.6999014726764,Astro
CEBPB,YA,139,11.4875079514887,Astro
IRF1,YA,-166,311.536420821092,Astro
IRF1,YA,-85,345.55923851427,Astro
IRF1,YA,-13,136.424726412044,Astro
IRF1,YA,158,371.261257011042,Astro
IRF1,YA,164,358.631898890238,Astro
NFKB1,YA,162,90.2794200170034,Astro
IRF1,YA,165,355.800559131469,Astro
IRF1,YA,-79,347.36711445263,Astro
IRF1,YA,-82,340.837427656676,Astro
IRF1,YA,-89,343.164993773497,Astro
IRF1,YA,-91,341.149087964549,Astro
IRF1,YA,-102,332.465847094038,Astro
TEAD4,YA,-127,45.9791770519072,Astro
TEAD1,YA,-128,46.8687498360609,Astro
IRF1,YA,-48,402.656835849611,Astro
IRF1,YA,-49,391.807633835131,Astro
IRF1,YA,-62,362.282852985246,Astro
IRF1,YA,-63,364.085354174017,Astro
IRF1,YA,-64,361.680187599445,Astro
IRF1,YA,-74,346.583100310128,Astro
TEAD4,YA,-99,43.5158924029616,Astro
TEAD1,YA,-100,48.3249070940975,Astro
IRF1,YA,34,409.756992278079,Astro
IRF1,YA,32,422.015286687568,Astro
IRF1,YA,31,414.472925824651,Astro
IRF1,YA,28,409.836396888555,Astro
IRF1,YA,26,411.927703869667,Astro
IRF1,YA,22,393.861445824842,Astro
IRF1,YA,20,355.074757905002,Astro
IRF1,YA,8,180.360866662005,Astro
TEAD4,YA,-17,49.992982236951,Astro
TEAD1,YA,-18,51.2363758998458,Astro
IRF1,YA,-199,328.506720849575,Astro
IRF1,YA,189,369.981818196761,Astro
IRF1,YA,185,370.872497540664,Astro
TEAD4,YA,146,48.5643402608963,Astro
TEAD1,YA,145,49.0861309331288,Astro
IRF1,YA,-44,419.200114951379,Astro
IRF1,YA,78,371.86796092436,Astro
IRF1,YA,-43,412.818422144545,Astro
IRF1,YA,-160,319.048629876845,Astro
IRF1,YA,11,140.942408009073,Astro
IRF1,YA,-147,353.91320190459,Astro
STAT3,YA,26,117.651433379882,Astro
IRF1,YA,-187,312.799399499947,Astro
IRF1,YA,-173,301.016520990418,Astro
IRF1,YA,-135,349.379383270758,Astro
NFKB1,YA,71,89.5415039158207,Astro
NFKB1,YA,174,86.8550613864238,Astro
IRF1,YA,43,412.967326827098,Astro
TEAD4,YA,115,49.7504714255268,Astro
TEAD1,YA,114,49.7382496984336,Astro
STAT3,YA,36,116.616906061909,Astro
IRF1,YA,-161,319.822481608596,Astro
IRF1,YA,-153,333.778548900289,Astro
IRF1,YA,-139,345.314145668567,Astro
IRF1,YA,-16,236.794872448208,Astro
RELA,YA,-194,61.8199045209923,Astro
RELA,YA,-176,62.5494897012866,Astro
RELA,YA,-173,59.2517207179739,Astro
RELA,YA,-158,61.539996182828,Astro
RELA,YA,-153,61.1429910322585,Astro
RELA,YA,-95,65.331582727995,Astro
RELA,YA,-56,63.2778576863439,Astro
RELA,YA,-47,66.1400553932098,Astro
RELA,YA,-34,66.2848068013908,Astro
NFKB1,YA,-196,79.4971129349688,Astro
RELA,YA,-20,70.0372771002659,Astro
RELA,YA,-19,67.167603269113,Astro
RELA,YA,-18,68.1260842225522,Astro
RELA,YA,-13,85.1953567019742,Astro
NFKB1,YA,-180,88.8546273078945,Astro
NFKB1,YA,-162,82.9843390046687,Astro
RELA,YA,11,75.0831625927263,Astro
NFKB1,YA,-156,89.2185117900056,Astro
NFKB1,YA,-145,89.6057436557777,Astro
RELA,YA,24,68.8284301531448,Astro
NFKB1,YA,-131,82.8990783929644,Astro
NFKB1,YA,-130,83.513051626882,Astro
NFKB1,YA,-117,82.8138168115208,Astro
NFKB1,YA,-99,81.0574947668021,Astro
RELA,YA,79,69.6415370794691,Astro
RELA,YA,86,68.7434019031832,Astro
NFKB1,YA,-81,93.1512585204254,Astro
RELA,YA,91,67.8029749106305,Astro
RELA,YA,94,70.7668330594892,Astro
NFKB1,YA,-73,80.7793015995143,Astro
RELA,YA,100,71.1239870736578,Astro
NFKB1,YA,-65,76.8908784797333,Astro
NFKB1,YA,-44,81.1747318395584,Astro
RELA,YA,131,62.622236390036,Astro
RELA,YA,137,69.6051111206659,Astro
NFKB1,YA,-30,76.5597443325227,Astro
NFKB1,YA,-25,78.8772452773043,Astro
RELA,YA,144,70.4530560984746,Astro
NFKB1,YA,-23,82.5858586357948,Astro
RELA,YA,155,70.1223866126429,Astro
NFKB1,YA,122,83.2984494741493,Astro
NFKB1,YA,146,94.1931520913659,Astro
NFKB1,YA,185,89.4469249080261,Astro
NFKB1,YA,186,83.9853276915905,Astro
RELA,YA,-84,66.2149356319696,Astro
RELA,YA,-82,69.1915672239948,Astro
RELA,YA,-58,70.7745781776576,Astro
RELA,YA,-12,71.3718235461639,Astro
RELA,YA,29,67.3382998345758,Astro
RELA,YA,73,69.0399363044496,Astro
RELA,YA,97,66.7581024231382,Astro
RELA,YA,113,66.3352101359738,Astro
RELA,YA,117,64.0221917423443,Astro
RELA,YA,118,68.1105803347917,Astro
RELA,YA,119,68.1198736104666,Astro
RELA,YA,134,62.8806151517087,Astro
RELA,YA,154,66.302668831011,Astro
RELA,YA,175,64.4192961362468,Astro
RELA,YA,190,65.5846130823005,Astro
RELA,YA,191,63.1005936632568,Astro
IRF1,YA,-184,320.42287986757,Astro
IRF1,YA,-24,394.094484987951,Astro
IRF1,YA,9,113.697612969558,Astro
IRF1,YA,37,402.099887247738,Astro
IRF1,YA,41,420.962731077915,Astro
NFKB1,YA,-137,81.8296600719164,Astro
NFKB1,YA,-119,84.5827603218619,Astro
NFKB1,YA,-109,84.3232283513736,Astro
NFKB1,YA,-75,75.5976477976544,Astro
NFKB1,YA,-63,80.4543752221314,Astro
NFKB1,YA,-139,76.3945365931478,Astro
NFKB1,YA,-138,84.0124787540422,Astro
NFKB1,YA,179,83.0650003495899,Astro
NFKB1,YA,103,81.8031041508947,Astro
NFKB1,YA,193,83.0957880695747,Astro
STAT3,YA,-165,87.2221243533594,Astro
STAT3,YA,-159,91.7018961778297,Astro
STAT3,YA,-58,113.574548455349,Astro
STAT3,YA,-32,100.926875463397,Astro
STAT3,YA,6,34.9613270831097,Astro
STAT3,YA,-183,91.4087532352793,Astro
STAT3,YA,-75,103.991247457193,Astro
IRF1,YA,-1,37.5387935416782,Astro
RELA,YA,31,70.7661597237335,Astro
RELA,YA,48,68.2030937128906,Astro
RELA,YA,170,67.3787941796415,Astro
RELA,YA,77,67.5577207548321,Astro
STAT3,YA,-185,92.7512308984952,Astro
IRF1,YA,-197,324.385117824576,Astro
IRF1,YA,-150,352.575399145617,Astro
STAT3,YA,-102,98.1124616895992,Astro
STAT3,YA,132,103.923868693879,Astro
STAT3,YA,184,97.1009269885386,Astro
RELA,YA,-125,63.6492604747931,Astro
RELA,YA,-76,63.8613525865921,Astro
RELA,YA,172,64.9371245843802,Astro
NFKB1,YA,37,84.5084750340553,Astro
NFKB1,YA,141,83.702623918321,Astro
IRF1,YA,-177,301.841852997863,Astro
IRF1,YA,58,387.031047296394,Astro
STAT3,YA,-142,95.2092628011181,Astro
NFKB1,YA,-128,85.5896896030348,Astro
NFKB1,YA,72,92.2634692711962,Astro
RELA,YA,-178,62.2724120662896,Astro
RELA,YA,-5,89.7016627550209,Astro
NFKB1,YA,-106,79.9661444930815,Astro
RELA,YA,-124,65.9307656312858,Astro
NFKB1,YA,-80,88.2772140998033,Astro
RELA,YA,-98,66.1404890137534,Astro
RELA,YA,82,65.4965480479442,Astro
TEAD1,YA,-187,45.2503201530785,Astro
TEAD4,YA,-187,41.5628838974315,Astro
TEAD1,YA,-178,43.4759859130394,Astro
TEAD4,YA,-178,42.5176700557621,Astro
TEAD1,YA,-79,47.298321449565,Astro
TEAD4,YA,-79,44.9700492106522,Astro
TEAD1,YA,98,49.208266189664,Astro
TEAD4,YA,98,48.1942291651759,Astro
TEAD1,YA,102,50.4061023364144,Astro
TEAD4,YA,102,50.43196428203,Astro
TEAD1,YA,149,50.6494347287856,Astro
TEAD4,YA,149,49.0192823181893,Astro
IRF1,YA,-129,341.785016948308,Astro
IRF1,YA,-94,343.597521121785,Astro
IRF1,YA,-104,337.138821845949,Astro
IRF1,YA,133,396.362011631105,Astro
IRF1,YA,129,388.561995330933,Astro
NFKB1,YA,-42,95.9748143952344,Astro
TEAD1,YA,28,48.3090341364494,Astro
TEAD4,YA,28,48.6000240940277,Astro
RELA,YA,26,69.0905708770776,Astro
TEAD1,YA,75,51.8100724688287,Astro
TEAD4,YA,75,47.3221278561844,Astro
IRF1,YA,-157,318.467038314988,Astro
RELA,YA,-83,65.6030174947772,Astro
RELA,YA,41,73.5117380386481,Astro
RELA,YA,78,67.7975852375195,Astro
RELA,YA,107,67.7546492930431,Astro
TEAD4,YA,162,47.666062570376,Astro
TEAD1,YA,161,47.8953394358215,Astro
NFKB1,YA,20,84.8424579996052,Astro
NFKB1,YA,134,84.5405845287168,Astro
NFKB1,YA,173,85.6547793330438,Astro
IRF1,YA,-162,313.901064843107,Astro
IRF1,YA,-138,345.963130328698,Astro
TEAD1,YA,-162,45.5701496197791,Astro
TEAD4,YA,-76,46.188792401446,Astro
TEAD4,YA,-47,45.3064435787573,Astro
TEAD1,YA,-48,48.3646246194691,Astro
TEAD1,YA,-41,46.1696230079279,Astro
TEAD1,YA,17,50.2237891975278,Astro
TEAD4,YA,43,48.1135604896003,Astro
TEAD1,YA,42,51.1315536018922,Astro
TEAD4,YA,49,45.9024813518444,Astro
TEAD1,YA,48,49.3332140123132,Astro
TEAD4,YA,114,46.1249280778423,Astro
TEAD1,YA,113,50.6479109750727,Astro
TEAD4,YA,150,47.7221013794277,Astro
IRF1,YA,-97,333.626348152001,Astro
IRF1,YA,137,398.616315872645,Astro
STAT3,YA,158,103.183796588007,Astro
TEAD1,YA,-81,48.3929832218438,Astro
TEAD1,YA,-52,48.2061470763092,Astro
TEAD1,YA,-44,48.9675059007789,Astro
TEAD1,YA,39,46.5928705632887,Astro
TEAD1,YA,44,50.7401754797644,Astro
TEAD1,YA,58,50.1971501503531,Astro
TEAD1,YA,78,51.5902467995685,Astro
TEAD1,YA,83,49.2021087302526,Astro
STAT3,YA,-199,87.1817590335471,Astro
TEAD1,YA,87,47.9625372878111,Astro
STAT3,YA,-195,85.9500761659361,Astro
STAT3,YA,-168,91.2240100966674,Astro
IRF1,YA,-185,313.67171472315,Astro
TEAD1,YA,138,50.8360450162026,Astro
STAT3,YA,-144,95.6861942898707,Astro
TEAD1,YA,153,47.8498022416836,Astro
IRF1,YA,-146,348.233121129353,Astro
TEAD1,YA,173,50.0007250799863,Astro
STAT3,YA,-98,96.5447362829998,Astro
STAT3,YA,-33,107.241483882412,Astro
STAT3,YA,88,107.877259186078,Astro
