"tf","celltype","contrast","dz","p","padj"
"CUX1","Micro","HAvYA",-0.0877627709544183,0.130405594842245,0.989669368953255
"CUX2","Micro","HAvYA",-0.0495417603409326,0.488034579950738,0.989669368953255
"ONECUT2","Micro","HAvYA",0.137732732252713,0.21202576109047,0.989669368953255
"ONECUT3","Micro","HAvYA",0.182158851039333,0.104584525933292,0.989669368953255
"E2F7","Micro","HAvYA",-0.00741964989594307,0.930599449914377,0.989669368953255
"ELK3","Micro","HAvYA",0.166737487316646,0.768503213208983,0.989669368953255
"ERF","Micro","HAvYA",0.221609462241032,0.704742699663411,0.989669368953255
"ERG","Micro","HAvYA",0.215107056598392,0.705724548208435,0.989669368953255
"ETS1","Micro","HAvYA",0.20689316158838,0.715853721159107,0.989669368953255
"ETV2","Micro","HAvYA",0.228786871254416,0.689064268104449,0.989669368953255
"ETV3","Micro","HAvYA",0.102165721597357,0.833271212648844,0.989669368953255
"FEV","Micro","HAvYA",0.139632856720766,0.794521959870864,0.989669368953255
"GCM2","Micro","HAvYA",0.0818469117116958,0.313390683003371,0.989669368953255
"LEF1","Micro","HAvYA",0.0392303900200373,0.747747044853893,0.989669368953255
"HSF2","Micro","HAvYA",0.119138701006578,0.269658736753884,0.989669368953255
"HSF4","Micro","HAvYA",0.143765717531147,0.305822764069519,0.989669368953255
"IRF7","Micro","HAvYA",0.212045742414884,0.388899698063694,0.989669368953255
"MEF2D","Micro","HAvYA",0.119963330866614,0.661045445089676,0.989669368953255
"MEIS1","Micro","HAvYA",-0.0730375945112279,0.535607542137646,0.989669368953255
"MEIS2","Micro","HAvYA",-0.000666176645488181,0.995788248228363,0.995788248228363
"MEIS3","Micro","HAvYA",-0.0374416161304684,0.772073634641446,0.989669368953255
"MYBL1","Micro","HAvYA",0.187787333609194,0.304417530349333,0.989669368953255
"MYBL2","Micro","HAvYA",0.0748130295962854,0.323225952210902,0.989669368953255
"NFKB1","Micro","HAvYA",0.158772552472179,0.241208118330272,0.989669368953255
"NFKB2","Micro","HAvYA",0.151723197907254,0.162126139055149,0.989669368953255
"PAX1","Micro","HAvYA",0.0680853488623423,0.319823740401229,0.989669368953255
"PAX3","Micro","HAvYA",0.0581534829914384,0.401897143840763,0.989669368953255
"PAX9","Micro","HAvYA",0.0859995576612086,0.344139689356545,0.989669368953255
"PKNOX2","Micro","HAvYA",-0.0980485485025692,0.657571007475802,0.989669368953255
"POU1F1","Micro","HAvYA",0.0548191163411501,0.711971784978531,0.989669368953255
"POU2F1","Micro","HAvYA",0.0252724685375981,0.830456948183734,0.989669368953255
"POU3F1","Micro","HAvYA",0.0430984895812602,0.736837291887256,0.989669368953255
"POU3F2","Micro","HAvYA",0.0800500415350336,0.5547176314886,0.989669368953255
"POU3F3","Micro","HAvYA",0.0406596374768091,0.814030928667883,0.989669368953255
"POU3F4","Micro","HAvYA",0.0269769069624297,0.838371029310302,0.989669368953255
"POU4F1","Micro","HAvYA",0.0268828097939494,0.877836210913976,0.989669368953255
"POU4F3","Micro","HAvYA",0.0253231934194389,0.894238711053761,0.989669368953255
"POU5F1B","Micro","HAvYA",-0.0456856135702524,0.769811938485066,0.989669368953255
"POU6F2","Micro","HAvYA",-0.0380895804970499,0.813719665349816,0.989669368953255
"PROX1","Micro","HAvYA",0.132041672573941,0.364795454666418,0.989669368953255
"RFX2","Micro","HAvYA",-0.148918113895145,0.498616478754857,0.989669368953255
"SMAD3","Micro","HAvYA",0.1484463871091,0.367315753482745,0.989669368953255
"TGIF1","Micro","HAvYA",-0.00452998484093836,0.977380125391975,0.990555038496084
"TGIF2","Micro","HAvYA",0.00428882979121675,0.976882137755255,0.990555038496084
"RFX4","Micro","HAvYA",-0.133149669342958,0.466727421597092,0.989669368953255
"RFX5","Micro","HAvYA",-0.0923039332529902,0.66303499995701,0.989669368953255
"RUNX2","Micro","HAvYA",0.0964467457024965,0.633771383949721,0.989669368953255
"EOMES","Micro","HAvYA",0.0348771820151647,0.70713899968939,0.989669368953255
"MGA","Micro","HAvYA",0.0357831364362036,0.682209260019697,0.989669368953255
"TBR1","Micro","HAvYA",-0.0146716984831095,0.850322555041734,0.989669368953255
"TBX15","Micro","HAvYA",0.0357831364362036,0.682209260019697,0.989669368953255
"TBX19","Micro","HAvYA",-0.0449255177592708,0.489906330907481,0.989669368953255
"TBX1","Micro","HAvYA",0.0140883320696499,0.881630833656638,0.989669368953255
"TBX4","Micro","HAvYA",-0.0044317511274154,0.952535660524573,0.989669368953255
"TBX5","Micro","HAvYA",-0.0044317511274154,0.952535660524573,0.989669368953255
"TEAD3","Micro","HAvYA",-0.0839814707214872,0.695850132827791,0.989669368953255
"TFAP2A(var.2)","Micro","HAvYA",0.0521091705664934,0.671771647487353,0.989669368953255
"TFAP2B","Micro","HAvYA",-0.0119421095607309,0.927076121802956,0.989669368953255
"TFAP2B(var.2)","Micro","HAvYA",0.112130321099799,0.240027121725481,0.989669368953255
"TFAP2B(var.3)","Micro","HAvYA",0.086981511857907,0.332757318642147,0.989669368953255
"TFAP2C","Micro","HAvYA",0.0426542149087228,0.753982580933279,0.989669368953255
"TFAP2C(var.3)","Micro","HAvYA",0.0533829446619628,0.543122202641996,0.989669368953255
"BHLHE40","Micro","HAvYA",0.0609785692366737,0.600956328460872,0.989669368953255
"BHLHE23","Micro","HAvYA",0.095353430047824,0.426625868901315,0.989669368953255
"BHLHE22","Micro","HAvYA",0.0497786063414231,0.672299267728361,0.989669368953255
"CLOCK","Micro","HAvYA",-0.0431066097568273,0.411908386109504,0.989669368953255
"FIGLA","Micro","HAvYA",0.0957909587446653,0.349596286861034,0.989669368953255
"HES5","Micro","HAvYA",0.0150670001981718,0.817889452239131,0.989669368953255
"HES7","Micro","HAvYA",0.0622214639058891,0.424741102791037,0.989669368953255
"HEY1","Micro","HAvYA",-0.0316743700793334,0.710447409307912,0.989669368953255
"MAX","Micro","HAvYA",-0.038183344680458,0.760237536419106,0.989669368953255
"MNT","Micro","HAvYA",-0.0840546378564442,0.552289764135895,0.989669368953255
"OLIG1","Micro","HAvYA",0.094747672364117,0.505099338683138,0.989669368953255
"OLIG3","Micro","HAvYA",0.0180015894284866,0.863864772981606,0.989669368953255
"SREBF2(var.2)","Micro","HAvYA",0.00771822080080831,0.962759928160256,0.990555038496084
"ATF7","Micro","HAvYA",-0.00446929765569537,0.977417611549642,0.990555038496084
"CEBPB","Micro","HAvYA",0.123137670693563,0.697144947947943,0.989669368953255
"CEBPE","Micro","HAvYA",0.167125748441013,0.589329875819909,0.989669368953255
"CEBPG","Micro","HAvYA",0.10675500086782,0.778083645916693,0.989669368953255
"CREB3L1","Micro","HAvYA",-0.0443382022486527,0.640523288266544,0.989669368953255
"NFE2","Micro","HAvYA",0.124057082256261,0.258162639073458,0.989669368953255
"TEF","Micro","HAvYA",-0.136824792145115,0.27825737367489,0.989669368953255
"XBP1","Micro","HAvYA",0.061989406553706,0.634199243601328,0.989669368953255
"FOXB1","Micro","HAvYA",0.0479395253152584,0.620072839426561,0.989669368953255
"FOXC1","Micro","HAvYA",0.123764231695585,0.306427258351009,0.989669368953255
"FOXC2","Micro","HAvYA",0.0603599395199031,0.635809247729216,0.989669368953255
"FOXO4","Micro","HAvYA",-0.0520511558348414,0.799187499220312,0.989669368953255
"FOXO6","Micro","HAvYA",-0.0520511558348414,0.799187499220312,0.989669368953255
"FOXP3","Micro","HAvYA",-0.0520511558348414,0.799187499220312,0.989669368953255
"RXRB","Micro","HAvYA",0.0808021897543661,0.598779542789983,0.989669368953255
"RXRG","Micro","HAvYA",0.176712420606915,0.3087848790865,0.989669368953255
"TP63","Micro","HAvYA",0.163141909359496,0.0343757016412489,0.989669368953255
"TP53","Micro","HAvYA",0.0549669795735292,0.378505047197009,0.989669368953255
"TP73","Micro","HAvYA",0.21489533346814,0.0416746088026931,0.989669368953255
"GMEB2","Micro","HAvYA",-0.154994541828003,0.370988994366514,0.989669368953255
"MTF1","Micro","HAvYA",0.114070394568436,0.302860289097508,0.989669368953255
"E2F1","Micro","HAvYA",0.0500121507895813,0.663710811991749,0.989669368953255
"E2F8","Micro","HAvYA",0.0427772260808015,0.663132773843233,0.989669368953255
"SOX21","Micro","HAvYA",-0.0565068614147047,0.634787560157142,0.989669368953255
"TFAP2A(var.3)","Micro","HAvYA",0.068164063922091,0.450944695037155,0.989669368953255
"ELK1","Micro","HAvYA",0.115923528386772,0.805851397902307,0.989669368953255
"HOXD12","Micro","HAvYA",0.0625877545035368,0.399692931620191,0.989669368953255
"BARX1","Micro","HAvYA",0.0386697580023952,0.735123645738435,0.989669368953255
"BSX","Micro","HAvYA",-0.0669711145854967,0.605428307343902,0.989669368953255
"DLX6","Micro","HAvYA",-0.0365704852368061,0.743520014394949,0.989669368953255
"DUXA","Micro","HAvYA",-0.098406890741664,0.463425567801239,0.989669368953255
"EMX2","Micro","HAvYA",0.0190480680527749,0.896551909736618,0.989669368953255
"EVX1","Micro","HAvYA",0.0165089823750811,0.911842757561089,0.989669368953255
"EVX2","Micro","HAvYA",0.0274032782654842,0.846413008663813,0.989669368953255
"GBX1","Micro","HAvYA",0.0321689004735516,0.809043844903937,0.989669368953255
"GBX2","Micro","HAvYA",0.122042559590645,0.386071175676288,0.989669368953255
"GSC2","Micro","HAvYA",0.0486635738131697,0.651604327258532,0.989669368953255
"GSX1","Micro","HAvYA",-0.0767310248846297,0.696963085070798,0.989669368953255
"HESX1","Micro","HAvYA",-0.10254759251115,0.508153817596027,0.989669368953255
"HMBOX1","Micro","HAvYA",0.0134012901510233,0.851643873742907,0.989669368953255
"HOXA10","Micro","HAvYA",0.202625216215982,0.0830078728680754,0.989669368953255
"HOXB3","Micro","HAvYA",0.0258066981210163,0.865584092658729,0.989669368953255
"HOXC10","Micro","HAvYA",0.0787626079753735,0.33643408047462,0.989669368953255
"HOXC12","Micro","HAvYA",0.0214348379148429,0.848422678436844,0.989669368953255
"HOXC13","Micro","HAvYA",0.104312346144735,0.273403476347173,0.989669368953255
"HOXD11","Micro","HAvYA",0.0963811891004357,0.330038290015226,0.989669368953255
"ISL2","Micro","HAvYA",0.0395885415880746,0.617003102940112,0.989669368953255
"FOXK1","Micro","HAvYA",-0.0236295433806241,0.898734172745137,0.989669368953255
"GATA2","Micro","HAvYA",-0.0860026033144653,0.323661517811644,0.989669368953255
"HIF1A","Micro","HAvYA",0.0710660910394712,0.396577316693146,0.989669368953255
"MYC","Micro","HAvYA",-0.0516777513755854,0.745604388745474,0.989669368953255
"MYB","Micro","HAvYA",-0.0881796226430363,0.37348279992502,0.989669368953255
"MYCN","Micro","HAvYA",0.0695670999562621,0.602788691306712,0.989669368953255
"NEUROD1","Micro","HAvYA",-0.12664423952863,0.693986413967559,0.989669368953255
"NFIC","Micro","HAvYA",-0.0988216716157659,0.790627613937435,0.989669368953255
"NFYA","Micro","HAvYA",0.110339515092699,0.596048105931321,0.989669368953255
"NR1H4","Micro","HAvYA",-0.0276827712233078,0.750098137696691,0.989669368953255
"NR2F2","Micro","HAvYA",0.085114295698667,0.381206459311045,0.989669368953255
"PAX5","Micro","HAvYA",0.279807606336371,0.115536264913786,0.989669368953255
"PBX3","Micro","HAvYA",0.049998466710002,0.652613794694324,0.989669368953255
"POU5F1","Micro","HAvYA",-0.0374069805576322,0.760131621171296,0.989669368953255
"RBPJ","Micro","HAvYA",-0.0629921152127241,0.755076097803592,0.989669368953255
"RELB","Micro","HAvYA",0.0290171823552877,0.789347285448937,0.989669368953255
"SIX1","Micro","HAvYA",-0.072185641572422,0.43561406222369,0.989669368953255
"SIX2","Micro","HAvYA",0.0799164594080213,0.470549873948051,0.989669368953255
"SOX10","Micro","HAvYA",-0.132582667906599,0.611959883515203,0.989669368953255
"SOX13","Micro","HAvYA",-0.268001212923011,0.406951947720206,0.989669368953255
"TEAD2","Micro","HAvYA",-0.0991971282747826,0.6215690306983,0.989669368953255
"TFDP1","Micro","HAvYA",0.0963522596517368,0.553077919046568,0.989669368953255
"ZBTB7A","Micro","HAvYA",0.134463552001831,0.788873558176623,0.989669368953255
"ZEB1","Micro","HAvYA",0.15127087331655,0.348515312392753,0.989669368953255
"ZNF24","Micro","HAvYA",0.0291960323085763,0.845260816897595,0.989669368953255
"ZNF384","Micro","HAvYA",0.309424121384216,0.350228190715876,0.989669368953255
"ZNF282","Micro","HAvYA",0.0831067668633867,0.390116168577383,0.989669368953255
"ZSCAN4","Micro","HAvYA",0.0222122751404894,0.91905692764173,0.989669368953255
"GATA3","Micro","HAvYA",-0.0785541771561936,0.336790573686731,0.989669368953255
"FOS::JUN","Micro","HAvYA",0.0593316098126762,0.731134307170332,0.989669368953255
"FOS::JUN(var.2)","Micro","HAvYA",-0.108377857399555,0.412598858442182,0.989669368953255
"FOSB::JUN","Micro","HAvYA",-0.0220102685630877,0.885375777092919,0.989669368953255
"FOSL1::JUN","Micro","HAvYA",0.0543195841772406,0.771562795812346,0.989669368953255
"FOSL1::JUN(var.2)","Micro","HAvYA",0.0195051574092138,0.900221549414784,0.989669368953255
"FOSL2::JUN","Micro","HAvYA",0.0296004952126328,0.872146563758247,0.989669368953255
"FOSL2::JUN(var.2)","Micro","HAvYA",-0.0868355073920534,0.555166353614645,0.989669368953255
"JUN::JUNB","Micro","HAvYA",0.0698663980806803,0.654366776939516,0.989669368953255
"JUN::JUNB(var.2)","Micro","HAvYA",-0.0324738468039976,0.829080434419589,0.989669368953255
"FOS::JUNB","Micro","HAvYA",0.0539681618216195,0.74613337346827,0.989669368953255
"FOSB::JUNB","Micro","HAvYA",0.0730972311012434,0.658832973462781,0.989669368953255
"FOSB::JUNB(var.2)","Micro","HAvYA",0.0290311453861233,0.84168238232772,0.989669368953255
"FOSL1::JUNB","Micro","HAvYA",0.0622673992563516,0.691950441205536,0.989669368953255
"FOSL2::JUNB","Micro","HAvYA",0.0876855860782077,0.581072536337836,0.989669368953255
"FOSL2::JUNB(var.2)","Micro","HAvYA",0.0243506736831911,0.859949326677605,0.989669368953255
"FOS::JUND","Micro","HAvYA",0.0379526245334838,0.84188172004172,0.989669368953255
"FOSL1::JUND","Micro","HAvYA",0.0618079742864294,0.677023063511412,0.989669368953255
"FOSL1::JUND(var.2)","Micro","HAvYA",0.0166009472941895,0.932378392110587,0.989669368953255
"FOSL2::JUND","Micro","HAvYA",0.0270530681661581,0.873440774209433,0.989669368953255
"FOSL2::JUND(var.2)","Micro","HAvYA",0.0302563586572654,0.809139838147183,0.989669368953255
"NR1H4::RXRA","Micro","HAvYA",0.022680723797368,0.819824594302949,0.989669368953255
"NR4A2::RXRA","Micro","HAvYA",0.0885010528963495,0.251514514913788,0.989669368953255
"PPARA::RXRA","Micro","HAvYA",0.0890792508700802,0.453542243282531,0.989669368953255
"RARA::RXRG","Micro","HAvYA",0.0290048879964129,0.824908834481347,0.989669368953255
"RORB","Micro","HAvYA",0.015928996962869,0.906582499100573,0.989669368953255
"RORC","Micro","HAvYA",0.0860696002897588,0.539237265513989,0.989669368953255
"SOX15","Micro","HAvYA",0.0415410704709219,0.81752945737018,0.989669368953255
"TFE3","Micro","HAvYA",0.138514523909789,0.406480687656116,0.989669368953255
"VDR","Micro","HAvYA",0.0416556478445704,0.545029722759064,0.989669368953255
"IRF3","Micro","HAvYA",0.280545901037189,0.505983015386757,0.989669368953255
"IRF4","Micro","HAvYA",0.255225903890776,0.498811774223505,0.989669368953255
"IRF5","Micro","HAvYA",0.0874188190392209,0.718313237090676,0.989669368953255
"TCF7L1","Micro","HAvYA",-0.0067971187558825,0.947723914363935,0.989669368953255
"ARGFX","Micro","HAvYA",-0.0637819277559969,0.657235116018211,0.989669368953255
"ARNT2","Micro","HAvYA",0.0886955038277863,0.514105593596617,0.989669368953255
"ATF6","Micro","HAvYA",-0.00673379184894474,0.944878273936973,0.989669368953255
"ATOH1(var.2)","Micro","HAvYA",-0.183449988025943,0.507979507593136,0.989669368953255
"ATOH7","Micro","HAvYA",-0.0588445696685688,0.528449304873886,0.989669368953255
"BACH2","Micro","HAvYA",0.0235523662597554,0.875999781260042,0.989669368953255
"BACH2(var.2)","Micro","HAvYA",-0.0306443445681825,0.608300383183357,0.989669368953255
"BARX2","Micro","HAvYA",-0.0205268743090848,0.845294035242953,0.989669368953255
"BHLHA15(var.2)","Micro","HAvYA",-0.0730386434335392,0.794557882652673,0.989669368953255
"CDX4","Micro","HAvYA",0.17611223779797,0.11002113494759,0.989669368953255
"CREB3L4","Micro","HAvYA",0.0464454541651262,0.636341946113166,0.989669368953255
"CREB3L4(var.2)","Micro","HAvYA",0.0563503944614856,0.747288598497327,0.989669368953255
"DLX5","Micro","HAvYA",-0.0376815055050498,0.811817643274044,0.989669368953255
"DMRTA2","Micro","HAvYA",0.0388760469691243,0.541075416930588,0.989669368953255
"DMRTC2","Micro","HAvYA",0.0855515834426994,0.171613938360366,0.989669368953255
"DPRX","Micro","HAvYA",0.0315248442112149,0.714129942148715,0.989669368953255
"DRGX","Micro","HAvYA",0.0426269658074502,0.699314172089269,0.989669368953255
"ELF2","Micro","HAvYA",0.210276194527409,0.704592111794405,0.989669368953255
"ETS2","Micro","HAvYA",0.256813707846324,0.650881407883644,0.989669368953255
"FERD3L","Micro","HAvYA",-0.168729129326989,0.443853113388087,0.989669368953255
"FOXE1","Micro","HAvYA",0.0112834256705508,0.943855978957277,0.989669368953255
"FOXN3","Micro","HAvYA",0.133062394400302,0.335074622066457,0.989669368953255
"GLI3","Micro","HAvYA",0.0906957901566464,0.435881813256635,0.989669368953255
"HES6","Micro","HAvYA",-0.0138485139945864,0.821890947341551,0.989669368953255
"HNF4A(var.2)","Micro","HAvYA",0.193180503753495,0.202308585893686,0.989669368953255
"HOXA1","Micro","HAvYA",-0.0507891195709555,0.711200061633051,0.989669368953255
"HOXA4","Micro","HAvYA",0.0768691991059965,0.399508944479853,0.989669368953255
"HOXA6","Micro","HAvYA",0.0337025715222573,0.782282400572526,0.989669368953255
"HOXA7","Micro","HAvYA",-0.127422372549487,0.343771536891127,0.989669368953255
"HOXB4","Micro","HAvYA",-0.0675417047136031,0.656775639396813,0.989669368953255
"HOXB6","Micro","HAvYA",0.170661404471874,0.148657796975924,0.989669368953255
"HOXB7","Micro","HAvYA",0.114998473323659,0.396519673219979,0.989669368953255
"HOXB8","Micro","HAvYA",-0.04731592825934,0.702779426701351,0.989669368953255
"HOXB9","Micro","HAvYA",0.0962021592931564,0.238219914510323,0.989669368953255
"HOXC4","Micro","HAvYA",-0.0324694020702915,0.785904270616691,0.989669368953255
"HOXC8","Micro","HAvYA",0.0282131118055179,0.728095863411308,0.989669368953255
"HOXD10","Micro","HAvYA",0.0948881542437907,0.321406548396971,0.989669368953255
"HOXD4","Micro","HAvYA",-0.100095371179665,0.57169245382023,0.989669368953255
"IKZF1","Micro","HAvYA",0.378883794225539,0.609044461114778,0.989669368953255
"IRF6","Micro","HAvYA",0.0104053321898622,0.959479654145716,0.990555038496084
"KLF10","Micro","HAvYA",-0.00399162471508796,0.97949215572164,0.990555038496084
"KLF11","Micro","HAvYA",-0.0291060324397714,0.853758244273086,0.989669368953255
"KLF15","Micro","HAvYA",0.0899804156149258,0.641788381045242,0.989669368953255
"KLF17","Micro","HAvYA",0.0692316253599834,0.539996469104585,0.989669368953255
"KLF2","Micro","HAvYA",0.046737826883793,0.800487414562127,0.989669368953255
"KLF3","Micro","HAvYA",0.0895660821067206,0.639469765888369,0.989669368953255
"KLF6","Micro","HAvYA",-0.0302062063745621,0.891765669709882,0.989669368953255
"LHX1","Micro","HAvYA",0.00972966432965017,0.94439742452248,0.989669368953255
"LHX5","Micro","HAvYA",0.0320696406018717,0.810775031242315,0.989669368953255
