"motif","tf","celltype","dz","p","padj"
"MA0900.2","HOXA2","OPC",0.0541142140175671,0.480707527766351,1
"MA0158.2","HOXA5","OPC",0.0366264844369937,0.888358700123406,1
"MA0594.2","HOXA9","OPC",0.00359006096143544,1,1
"MA0902.2","HOXB2","OPC",0.0376591435498985,0.605841217605923,1
"MA0904.2","HOXB5","OPC",0.0366264844369937,0.888358700123406,1
"MA0485.2","HOXC9","OPC",-0.0550773689468766,0.541423282599753,1
"MA0909.2","HOXD13","OPC",-0.0619182406652714,0.4234471410942,1
"MA0912.2","HOXD3","OPC",0.0376591435498985,0.605841217605923,1
"MA0910.2","HOXD8","OPC",0.0553175004541858,0.370382558617853,1
"MA0913.2","HOXD9","OPC",-0.0315371684018074,0.888358700123406,1
"MA1140.2","JUNB(var.2)","OPC",-0.058202681248285,0.074454956807898,1
"MA0701.2","LHX9","OPC",0.0108916049509182,0.962566844919786,1
"MA0702.2","LMX1A","OPC",-0.0495048263134898,0.742986425339367,1
"MA0703.2","LMX1B","OPC",-0.00584769262352991,0.814808720691074,1
"MA0623.2","NEUROG1","OPC",-0.096286576400866,0.4234471410942,1
"MA0842.2","NRL","OPC",-0.0316544398163714,0.742986425339367,1
"MA0682.2","PITX1","OPC",-0.0705981430734985,0.235870012340601,1
"MA0075.3","PRRX2","OPC",0.0108916049509182,0.962566844919786,1
"MA0867.2","SOX4","OPC",0.195607286548784,0.16717400246812,1
"MA0868.2","SOX8","OPC",0.189172937837594,0.742986425339367,1
"MA0079.4","SP1","OPC",-0.134800380382063,0.4234471410942,1
"MA0516.2","SP2","OPC",-0.0944376123268973,0.276593994241053,1
"MA0746.2","SP3","OPC",-0.0520835678082074,0.672974084738791,1
"MA0632.2","TCFL5","OPC",0.191071796762889,0.672974084738791,1
"MA0871.2","TFEC","OPC",0.0431583204675246,0.814808720691074,1
"MA0753.2","ZNF740","OPC",-0.0192944775964177,1,1
"MA1631.1","ASCL1(var.2)","OPC",-0.0915160596637028,0.605841217605923,1
"MA1632.1","ATF2","OPC",-0.0253615809788565,1,1
"MA1633.1","BACH1","OPC",0.160580283213221,0.605841217605923,1
"MA1634.1","BATF","OPC",0.313841825522235,0.321266968325792,1
"MA1635.1","BHLHE22(var.2)","OPC",-0.352737058231395,0.321266968325792,1
"MA1636.1","CEBPG(var.2)","OPC",0.0250632632688034,0.672974084738791,1
"MA1637.1","EBF3","OPC",-0.0835644348466738,0.605841217605923,1
"MA1638.1","HAND2","OPC",-0.197824985521136,0.113944878650761,1
"MA1639.1","MEIS1(var.2)","OPC",-0.0285412010280639,0.962566844919786,1
"MA1640.1","MEIS2(var.2)","OPC",0.0025627425639253,0.962566844919786,1
"MA1641.1","MYF5","OPC",-0.430069874844149,0.0152200740436035,1
"MA1642.1","NEUROG2(var.2)","OPC",-0.250119517784658,0.046400658165364,1
"MA1643.1","NFIB","OPC",-0.13788349437637,0.4234471410942,1
"MA1644.1","NFYC","OPC",-0.0215002471402083,0.814808720691074,1
"MA1645.1","NKX2-2","OPC",-0.0288196846929437,0.888358700123406,1
"MA1646.1","OSR2","OPC",-0.0869284283747347,0.541423282599753,1
"MA1647.1","PRDM4","OPC",-0.0848457937686351,0.480707527766351,1
"MA1648.1","TCF12(var.2)","OPC",-0.0841712572530259,0.541423282599753,1
"MA1649.1","ZBTB12","OPC",-0.0463416153219922,0.541423282599753,1
"MA1650.1","ZBTB14","OPC",0.0828845510004832,0.605841217605923,1
"MA1651.1","ZFP42","OPC",-0.0358229475388291,0.962566844919786,1
"MA1652.1","ZKSCAN5","OPC",0.0532250401177358,0.888358700123406,1
"MA1653.1","ZNF148","OPC",-0.0384419201518905,0.541423282599753,1
"MA1654.1","ZNF16","OPC",-0.054959820315059,0.605841217605923,1
"MA1655.1","ZNF341","OPC",-0.141446788467879,0.276593994241053,1
"MA1656.1","ZNF449","OPC",-0.0637198103788316,0.888358700123406,1
"MA1657.1","ZNF652","OPC",-0.0422218036686047,0.888358700123406,1
"MA1683.1","FOXA3","OPC",0.0935667120538804,0.672974084738791,1
"MA0833.2","ATF4","OPC",0.0430926768226208,0.814808720691074,1
"MA0835.2","BATF3","OPC",0.286367980603609,0.321266968325792,1
"MA0465.2","CDX2","OPC",0.0570700237099722,0.605841217605923,1
"MA0102.4","CEBPA","OPC",0.0892195661823085,0.276593994241053,1
"MA0836.2","CEBPD","OPC",0.103034984285571,0.19958864664747,1
"MA0018.4","CREB1","OPC",-0.0653875925454915,0.605841217605923,1
"MA1102.2","CTCFL","OPC",0.104359737540874,0.4234471410942,1
"MA0471.2","E2F6","OPC",0.00423808483227694,0.814808720691074,1
"MA0154.4","EBF1","OPC",-0.0624324782560686,0.814808720691074,1
"MA0162.4","EGR1","OPC",0.0231057020882088,1,1
"MA0598.3","EHF","OPC",0.158268503113132,0.480707527766351,1
"MA0473.3","ELF1","OPC",0.0560308014705384,0.888358700123406,1
"MA0640.2","ELF3","OPC",0.127126563888918,0.605841217605923,1
"MA0592.3","ESRRA","OPC",-0.0254228279247533,0.888358700123406,1
"MA0761.2","ETV1","OPC",0.0674860962754576,0.814808720691074,1
"MA0764.2","ETV4","OPC",0.0562040226368131,0.814808720691074,1
"MA0765.2","ETV5","OPC",0.0259518090467879,0.888358700123406,1
"MA0477.2","FOSL1","OPC",0.311984295176914,0.276593994241053,1
"MA0148.4","FOXA1","OPC",0.107384044366706,0.541423282599753,1
"MA0047.3","FOXA2","OPC",0.0662864220143726,0.814808720691074,1
"MA1103.2","FOXK2","OPC",0.116928752429104,0.605841217605923,1
"MA0481.3","FOXP1","OPC",0.0766239346481958,0.742986425339367,1
"MA0062.3","GABPA","OPC",0.105135648966167,0.742986425339367,1
"MA0035.4","GATA1","OPC",-0.0410506689957426,0.370382558617853,1
"MA0482.2","GATA4","OPC",0.024682748817861,1,1
"MA1104.2","GATA6","OPC",0.0422450135473914,0.814808720691074,1
"MA1105.2","GRHL2","OPC",0.022578015419072,0.814808720691074,1
"MA0043.3","HLF","OPC",0.113671047495743,0.4234471410942,1
"MA0114.4","HNF4A","OPC",-0.0463751182551612,0.814808720691074,1
"MA0484.2","HNF4G","OPC",-0.0502316082164149,0.814808720691074,1
"MA0901.2","HOXB13","OPC",0.113252298297314,0.370382558617853,1
"MA0490.2","JUNB","OPC",0.294755184191925,0.113944878650761,1
"MA0491.2","JUND","OPC",0.289693232874351,0.16717400246812,1
"MA0039.4","KLF4","OPC",-0.0419510868616987,0.814808720691074,1
"MA1107.2","KLF9","OPC",-0.108964463746417,0.672974084738791,1
"MA0700.2","LHX2","OPC",0.00500253065145018,0.888358700123406,1
"MA0495.3","MAFF","OPC",-0.0250854722312832,0.962566844919786,1
"MA0659.2","MAFG","OPC",-0.0270141769658236,0.888358700123406,1
"MA0496.3","MAFK","OPC",0.0893623327339959,0.814808720691074,1
"MA0052.4","MEF2A","OPC",0.139758193942414,0.321266968325792,1
"MA0620.3","MITF","OPC",0.0985009636464219,0.4234471410942,1
"MA1108.2","MXI1","OPC",-0.117815172873702,0.541423282599753,1
"MA0499.2","MYOD1","OPC",-0.213864308591789,0.138790621143562,1
"MA0500.2","MYOG","OPC",-0.325023990737566,0.370382558617853,1
"MA0056.2","MZF1","OPC",-0.0888969625859071,0.480707527766351,1
"MA0089.2","NFE2L1","OPC",0.153692384481743,0.4234471410942,1
"MA0025.2","NFIL3","OPC",0.062978715393298,0.672974084738791,1
"MA0502.2","NFYB","OPC",-0.115975680306578,0.0927190456602221,1
"MA0063.2","NKX2-5","OPC",-0.0252684237381307,0.888358700123406,1
"MA1112.2","NR4A1","OPC",0.0754443472185907,0.742986425339367,1
"MA0679.2","ONECUT1","OPC",0.00854660338987734,1,1
"MA0712.2","OTX2","OPC",-0.050268059532258,0.742986425339367,1
"MA1113.2","PBX2","OPC",0.00391771958224196,0.962566844919786,1
"MA0681.2","PHOX2B","OPC",0.0318296240091401,0.605841217605923,1
"MA0782.2","PKNOX1","OPC",-0.0747058218997149,0.742986425339367,1
"MA0627.2","POU2F3","OPC",-0.1021030506625,0.321266968325792,1
"MA0508.3","PRDM1","OPC",0.0809323511735704,0.814808720691074,1
"MA0509.2","RFX1","OPC",-0.179659463558328,0.19958864664747,1
"MA0798.2","RFX3","OPC",-0.235349680509001,0.19958864664747,1
"MA0684.2","RUNX3","OPC",0.0213152935341102,1,1
"MA0743.2","SCRT1","OPC",-0.000215621225915674,0.814808720691074,1
"MA0744.2","SCRT2","OPC",-0.00825150752500525,0.742986425339367,1
"MA0745.2","SNAI2","OPC",-0.0600828535984589,0.672974084738791,1
"MA0143.4","SOX2","OPC",0.0729120517629954,0.962566844919786,1
"MA0080.5","SPI1","OPC",0.138093782916936,0.321266968325792,1
"MA0081.2","SPIB","OPC",0.162761100697051,0.480707527766351,1
"MA0829.2","SREBF1(var.2)","OPC",0.0372691013603367,0.888358700123406,1
"MA0522.3","TCF3","OPC",-0.0849855534522611,0.605841217605923,1
"MA0830.2","TCF4","OPC",-0.0468397239655559,0.888358700123406,1
"MA0769.2","TCF7","OPC",0.0474628877867075,0.888358700123406,1
"MA0090.3","TEAD1","OPC",-0.0911694512502104,0.888358700123406,1
"MA0809.2","TEAD4","OPC",-0.0345755668151377,0.742986425339367,1
"MA0003.4","TFAP2A","OPC",-0.076783065773818,0.541423282599753,1
"MA0814.2","TFAP2C(var.2)","OPC",-0.031209172970089,0.742986425339367,1
"MA1123.2","TWIST1","OPC",-0.24890741502407,0.046400658165364,1
"MA0093.3","USF1","OPC",-0.0131382028312095,0.814808720691074,1
"MA0526.3","USF2","OPC",-0.00812414095747316,0.888358700123406,1
"MA0748.2","YY2","OPC",-0.00223897034148357,0.962566844919786,1
"MA0528.2","ZNF263","OPC",0.0238881524711342,0.742986425339367,1
"MA0609.2","CREM","OPC",-0.0938064738995974,0.321266968325792,1
"MA0030.1","FOXF2","Endo",-0.196085584571637,0.19958864664747,1
"MA0031.1","FOXD1","Endo",-0.00343891154485476,0.814808720691074,1
"MA0051.1","IRF2","Endo",0.0779189961715174,0.672974084738791,1
"MA0057.1","MZF1(var.2)","Endo",-0.0808721104211271,0.742986425339367,1
"MA0059.1","MAX::MYC","Endo",-0.014244248157826,0.4234471410942,1
"MA0066.1","PPARG","Endo",-0.00235812393071217,0.480707527766351,1
"MA0069.1","PAX6","Endo",0.0389803442983737,0.814808720691074,1
"MA0070.1","PBX1","Endo",-0.128268445305737,0.962566844919786,1
"MA0071.1","RORA","Endo",-0.111878598078616,0.370382558617853,1
"MA0072.1","RORA(var.2)","Endo",-0.0353302246054673,0.962566844919786,1
"MA0073.1","RREB1","Endo",-0.266825929810298,0.276593994241053,1
"MA0074.1","RXRA::VDR","Endo",-0.0528210582148458,0.672974084738791,1
"MA0077.1","SOX9","Endo",-0.250195556840373,0.0592348827642945,1
"MA0084.1","SRY","Endo",-0.13416212973231,0.370382558617853,1
"MA0091.1","TAL1::TCF3","Endo",-0.256297704944244,0.814808720691074,1
"MA0101.1","REL","Endo",-0.0347492044222723,1,1
"MA0107.1","RELA","Endo",-0.0133191056836375,1,1
"MA0115.1","NR1H2::RXRA","Endo",-0.0555293458357026,0.605841217605923,1
"MA0119.1","NFIC::TLX1","Endo",0.0578249154155084,0.480707527766351,1
"MA0130.1","ZNF354C","Endo",-0.0757407120306877,0.962566844919786,1
"MA0139.1","CTCF","Endo",-0.243390102828981,0.4234471410942,1
"MA0149.1","EWSR1-FLI1","Endo",-0.105179253327512,0.888358700123406,1
"MA0138.2","REST","Endo",0.0412062876217493,0.742986425339367,1
"MA0152.1","NFATC2","Endo",-0.20891161232906,0.672974084738791,1
"MA0155.1","INSM1","Endo",-0.19734409891641,0.541423282599753,1
"MA0159.1","RARA::RXRA","Endo",-0.0159942551901409,0.888358700123406,1
"MA0160.1","NR4A2","Endo",-0.0928331560556993,0.541423282599753,1
"MA0163.1","PLAG1","Endo",-0.0744013859220515,0.888358700123406,1
"MA0259.1","ARNT::HIF1A","Endo",0.0709320145987006,0.605841217605923,1
"MA0468.1","DUX4","Endo",-0.0552647556664912,1,1
"MA0476.1","FOS","Endo",-0.0996557569851282,1,1
"MA0478.1","FOSL2","Endo",0.0712958873357943,0.605841217605923,1
"MA0479.1","FOXH1","Endo",-0.186912123758901,0.814808720691074,1
"MA0488.1","JUN","Endo",-0.158427739860003,0.480707527766351,1
"MA0489.1","JUN(var.2)","Endo",0.0655703402372407,0.742986425339367,1
"MA0492.1","JUND(var.2)","Endo",-0.220751289193789,0.321266968325792,1
"MA0497.1","MEF2C","Endo",0.0278723880581817,0.742986425339367,1
"MA0501.1","MAF::NFE2","Endo",0.0166994806508588,0.962566844919786,1
"MA0504.1","NR2C2","Endo",-0.0328160502472354,1,1
"MA0506.1","NRF1","Endo",-0.0747438468784272,0.814808720691074,1
"MA0507.1","POU2F2","Endo",-0.0629225035869287,0.962566844919786,1
"MA0513.1","SMAD2::SMAD3::SMAD4","Endo",-0.0458395272569144,0.541423282599753,1
"MA0517.1","STAT1::STAT2","Endo",0.112165264936016,0.672974084738791,1
"MA0523.1","TCF7L2","Endo",-0.348328645281914,0.0359522830111065,1
"MA0527.1","ZBTB33","Endo",-0.152467259306981,0.370382558617853,1
"MA0076.2","ELK4","Endo",-0.228465628707538,0.480707527766351,1
"MA0258.2","ESR2","Endo",-0.0787395152370933,0.605841217605923,1
"MA0050.2","IRF1","Endo",0.0453201237924667,0.605841217605923,1
"MA0137.3","STAT1","Endo",-0.323800777648964,0.276593994241053,1
"MA0144.2","STAT3","Endo",-0.265560169322502,0.4234471410942,1
"MA0140.2","GATA1::TAL1","Endo",-0.200363005495014,0.235870012340601,1
"MA0095.2","YY1","Endo",-0.00453974072684921,0.742986425339367,1
"MA0593.1","FOXP2","Endo",-0.142861738147591,0.605841217605923,1
"MA0595.1","SREBF1","Endo",-0.132181332247584,0.541423282599753,1
"MA0596.1","SREBF2","Endo",-0.0511739292584125,0.742986425339367,1
"MA0597.1","THAP1","Endo",-0.117557868127369,0.962566844919786,1
"MA0599.1","KLF5","Endo",-0.123201021998725,0.480707527766351,1
"MA0610.1","DMRT3","Endo",-0.0352520633996047,0.814808720691074,1
"MA0613.1","FOXG1","Endo",-0.00343891154485476,0.814808720691074,1
"MA0618.1","LBX1","Endo",-0.0720731685752455,0.672974084738791,1
"MA0625.1","NFATC3","Endo",-0.0777091162957728,0.742986425339367,1
"MA0628.1","POU6F1","Endo",0.0264462247391234,0.888358700123406,1
"MA0630.1","SHOX","Endo",0.0528617139835886,0.742986425339367,1
"MA0634.1","ALX3","Endo",-0.0940210482431561,0.370382558617853,1
"MA0635.1","BARHL2","Endo",-0.336005089952621,0.0273961332784862,1
"MA0636.1","BHLHE41","Endo",0.122050216416759,0.321266968325792,1
"MA0637.1","CENPB","Endo",-0.134283550789405,0.4234471410942,1
"MA0638.1","CREB3","Endo",0.0339504366688281,0.742986425339367,1
"MA0639.1","DBP","Endo",-0.265222798419927,0.276593994241053,1
"MA0641.1","ELF4","Endo",-0.0375491900293596,0.742986425339367,1
"MA0136.2","ELF5","Endo",-0.0141603915983231,0.814808720691074,1
"MA0027.2","EN1","Endo",-0.0170575106376072,0.742986425339367,1
"MA0642.1","EN2","Endo",-0.00440060096155565,0.742986425339367,1
"MA0644.1","ESX1","Endo",-0.0389446461821118,0.814808720691074,1
"MA0645.1","ETV6","Endo",-0.148243539514265,0.4234471410942,1
"MA0475.2","FLI1","Endo",-0.350883785416374,0.370382558617853,1
"MA0042.2","FOXI1","Endo",0.0606236312669294,0.814808720691074,1
"MA0033.2","FOXL1","Endo",0.0606236312669294,0.814808720691074,1
"MA0157.2","FOXO3","Endo",-0.00343891154485476,0.814808720691074,1
"MA0646.1","GCM1","Endo",-0.0515682127387309,1,1
"MA0647.1","GRHL1","Endo",0.112543472330789,0.19958864664747,1
"MA0648.1","GSC","Endo",-0.114278984078701,0.480707527766351,1
"MA0649.1","HEY2","Endo",0.0779483905480467,0.480707527766351,1
"MA0131.2","HINFP","Endo",-0.160740402329244,0.370382558617853,1
"MA0046.2","HNF1A","Endo",0.0656700658333814,0.480707527766351,1
"MA0153.2","HNF1B","Endo",0.111164303536807,0.138790621143562,1
"MA0651.1","HOXC11","Endo",-0.0879917512238241,0.541423282599753,1
"MA0486.2","HSF1","Endo",-0.0177641687002952,0.672974084738791,1
"MA0652.1","IRF8","Endo",0.0351670032122695,0.814808720691074,1
"MA0653.1","IRF9","Endo",0.0834183095096592,0.672974084738791,1
"MA0654.1","ISX","Endo",0.0528617139835886,0.742986425339367,1
"MA0655.1","JDP2","Endo",0.00641108021206982,0.742986425339367,1
"MA0656.1","JDP2(var.2)","Endo",-0.164940745982693,0.480707527766351,1
"MA0657.1","KLF13","Endo",0.0718413663151102,0.4234471410942,1
"MA0658.1","LHX6","Endo",-0.101365185811366,0.888358700123406,1
"MA0660.1","MEF2B","Endo",0.0515085644714002,0.888358700123406,1
"MA0661.1","MEOX1","Endo",-0.0389204362652193,0.814808720691074,1
"MA0662.1","MIXL1","Endo",-0.0889980022780661,0.370382558617853,1
"MA0663.1","MLX","Endo",0.134129311402311,0.235870012340601,1
"MA0664.1","MLXIPL","Endo",0.117646914067863,0.4234471410942,1
"MA0665.1","MSC","Endo",-0.25493255476882,0.962566844919786,1
"MA0666.1","MSX1","Endo",0.0937480376066795,0.276593994241053,1
"MA0667.1","MYF6","Endo",-0.320784797236109,0.480707527766351,1
"MA0668.1","NEUROD2","Endo",-0.0694794836708254,0.4234471410942,1
"MA0669.1","NEUROG2","Endo",0.0111401853030529,0.814808720691074,1
"MA0670.1","NFIA","Endo",0.0415617914466102,0.605841217605923,1
"MA0671.1","NFIX","Endo",-0.233784855207108,0.962566844919786,1
"MA0048.2","NHLH1","Endo",-0.267540287909899,0.888358700123406,1
"MA0672.1","NKX2-3","Endo",-0.196398625825226,0.235870012340601,1
"MA0673.1","NKX2-8","Endo",-0.106372183758439,0.480707527766351,1
"MA0674.1","NKX6-1","Endo",-0.0620757985211458,0.672974084738791,1
"MA0675.1","NKX6-2","Endo",-0.0620757985211458,0.672974084738791,1
"MA0678.1","OLIG2","Endo",-0.0632715040416612,0.321266968325792,1
"MA0068.2","PAX4","Endo",-0.0637669748450707,0.962566844919786,1
"MA0680.1","PAX7","Endo",-0.181993001587885,0.16717400246812,1
"MA0683.1","POU4F2","Endo",0.197941894556998,0.276593994241053,1
"MA0685.1","SP4","Endo",-0.00625903506843262,1,1
"MA0686.1","SPDEF","Endo",-0.319987690613242,0.113944878650761,1
"MA0687.1","SPIC","Endo",-0.0122436766036249,1,1
"MA0083.3","SRF","Endo",0.105706131433314,0.321266968325792,1
"MA0009.2","TBXT","Endo",-0.0038001613291184,0.672974084738791,1
"MA0688.1","TBX2","Endo",-0.104125590806526,0.742986425339367,1
"MA0689.1","TBX20","Endo",-0.104765892721347,0.962566844919786,1
"MA0690.1","TBX21","Endo",-0.159718336003933,0.888358700123406,1
"MA0691.1","TFAP4","Endo",-0.130985021657278,0.814808720691074,1
"MA0145.3","TFCP2","Endo",-0.0321492014357589,0.814808720691074,1
"MA0692.1","TFEB","Endo",0.10228787243171,0.370382558617853,1
"MA0694.1","ZBTB7B","Endo",-0.11817849866268,0.480707527766351,1
"MA0695.1","ZBTB7C","Endo",-0.17107784833044,0.4234471410942,1
"MA0696.1","ZIC1","Endo",0.0216735323198722,0.742986425339367,1
"MA0697.1","ZIC3","Endo",-0.0362200535955145,0.814808720691074,1
"MA0698.1","ZBTB18","Endo",-0.106673443467757,0.888358700123406,1
"MA0699.1","LBX2","Endo",0.0260726038795148,0.541423282599753,1
"MA0706.1","MEOX2","Endo",-0.0352246662091522,0.962566844919786,1
"MA0707.1","MNX1","Endo",-0.0288672710154637,0.814808720691074,1
"MA0708.1","MSX2","Endo",0.0937480376066795,0.276593994241053,1
"MA0710.1","NOTO","Endo",0.00501418970285267,0.605841217605923,1
"MA0711.1","OTX1","Endo",-0.0891267948588376,0.4234471410942,1
"MA0132.2","PDX1","Endo",-0.138370649543361,0.605841217605923,1
"MA0713.1","PHOX2A","Endo",-0.288110504836722,0.235870012340601,1
"MA0714.1","PITX3","Endo",-0.06082210326128,0.672974084738791,1
"MA0715.1","PROP1","Endo",-0.261279723868848,0.541423282599753,1
"MA0716.1","PRRX1","Endo",0.0528617139835886,0.742986425339367,1
"MA0717.1","RAX2","Endo",0.0528617139835886,0.742986425339367,1
"MA0718.1","RAX","Endo",-0.137673569229813,0.962566844919786,1
"MA0719.1","RHOXF1","Endo",0.135885133839642,0.321266968325792,1
"MA0721.1","UNCX","Endo",-0.0641424344054564,0.541423282599753,1
"MA0722.1","VAX1","Endo",-0.131905859730215,0.742986425339367,1
"MA0723.1","VAX2","Endo",-0.131905859730215,0.742986425339367,1
"MA0724.1","VENTX","Endo",-0.150706940039585,0.4234471410942,1
"MA0725.1","VSX1","Endo",-0.210020036298586,0.321266968325792,1
"MA0726.1","VSX2","Endo",-0.210020036298586,0.321266968325792,1
"MA0112.3","ESR1","Endo",-0.163700473366328,0.370382558617853,1
"MA0141.3","ESRRB","Endo",-0.0690093866320527,0.480707527766351,1
"MA0017.2","NR2F1","Endo",0.0259552363308362,0.888358700123406,1
"MA0113.3","NR3C1","Endo",-0.0788956689624003,0.370382558617853,1
"MA0727.1","NR3C2","Endo",-0.142406797456055,0.4234471410942,1
"MA0729.1","RARA","Endo",0.0794120148224667,0.480707527766351,1
"MA0730.1","RARA(var.2)","Endo",-0.0349157358429911,0.742986425339367,1
"MA0731.1","BCL6B","Endo",-0.24099751130147,0.0592348827642945,1
"MA0472.2","EGR2","Endo",-0.212493403672212,0.138790621143562,1
"MA0732.1","EGR3","Endo",-0.333607191711462,0.0592348827642945,1
"MA0733.1","EGR4","Endo",-0.183586031399759,0.19958864664747,1
"MA0735.1","GLIS1","Endo",0.029777624702066,0.742986425339367,1
"MA0736.1","GLIS2","Endo",-0.0800524463551793,0.962566844919786,1
"MA0737.1","GLIS3","Endo",-0.165186749788022,0.370382558617853,1
"MA0738.1","HIC2","Endo",-0.170128886404109,0.888358700123406,1
"MA0740.1","KLF14","Endo",-0.119581895173457,0.672974084738791,1
"MA0741.1","KLF16","Endo",-0.180176957205614,0.370382558617853,1
"MA0747.1","SP8","Endo",-0.176424622299525,0.480707527766351,1
"MA0749.1","ZBED1","Endo",-0.102003246996492,0.541423282599753,1
"MA0751.1","ZIC4","Endo",-0.0853730678897785,0.888358700123406,1
"MA0088.2","ZNF143","Endo",-0.160898109694784,0.605841217605923,1
"MA0752.1","ZNF410","Endo",-0.164294675682834,0.16717400246812,1
"MA0754.1","CUX1","Endo",-0.0419427606268918,0.888358700123406,1
"MA0755.1","CUX2","Endo",0.111709209768227,0.235870012340601,1
"MA0756.1","ONECUT2","Endo",0.0532892493788515,0.541423282599753,1
"MA0757.1","ONECUT3","Endo",0.0292294461688873,1,1
"MA0758.1","E2F7","Endo",-0.104613910429674,0.605841217605923,1
"MA0759.1","ELK3","Endo",-0.181776271560715,0.814808720691074,1
"MA0760.1","ERF","Endo",-0.278424589801368,0.672974084738791,1
"MA0474.2","ERG","Endo",-0.369108341772865,0.541423282599753,1
"MA0098.3","ETS1","Endo",-0.225668179131731,0.605841217605923,1
"MA0762.1","ETV2","Endo",-0.113233614354173,0.888358700123406,1
"MA0763.1","ETV3","Endo",-0.346187593304016,0.4234471410942,1
"MA0156.2","FEV","Endo",-0.290635693041337,0.541423282599753,1
"MA0767.1","GCM2","Endo",-0.122248908440014,0.480707527766351,1
"MA0768.1","LEF1","Endo",-0.281775774911261,0.16717400246812,1
"MA0770.1","HSF2","Endo",-0.0127836204656557,1,1
"MA0771.1","HSF4","Endo",0.0552482278892736,0.888358700123406,1
"MA0772.1","IRF7","Endo",-0.103373650761236,0.888358700123406,1
"MA0773.1","MEF2D","Endo",-0.0662276134628073,0.742986425339367,1
"MA0498.2","MEIS1","Endo",0.0934193574589971,0.541423282599753,1
"MA0774.1","MEIS2","Endo",0.0261287180324855,0.672974084738791,1
"MA0775.1","MEIS3","Endo",-0.0105560889386464,0.962566844919786,1
"MA0776.1","MYBL1","Endo",0.00674856078147523,0.742986425339367,1
"MA0777.1","MYBL2","Endo",-0.129896076690034,0.113944878650761,1
"MA0105.4","NFKB1","Endo",0.0608084657364446,0.541423282599753,1
"MA0778.1","NFKB2","Endo",0.108638289584323,0.672974084738791,1
"MA0779.1","PAX1","Endo",0.132496992704303,0.19958864664747,1
"MA0780.1","PAX3","Endo",-0.235570365367445,0.321266968325792,1
"MA0781.1","PAX9","Endo",0.110076291618736,0.370382558617853,1
"MA0783.1","PKNOX2","Endo",-0.0350526257997264,0.605841217605923,1
"MA0784.1","POU1F1","Endo",-0.234965498776991,0.0273961332784862,1
"MA0785.1","POU2F1","Endo",-0.0499467822974813,0.888358700123406,1
"MA0786.1","POU3F1","Endo",-0.0497128663114246,0.321266968325792,1
"MA0787.1","POU3F2","Endo",-0.096789645088042,0.235870012340601,1
"MA0788.1","POU3F3","Endo",-0.124299805572345,0.19958864664747,1
"MA0789.1","POU3F4","Endo",-0.178708513692798,0.138790621143562,1
"MA0790.1","POU4F1","Endo",0.0953558534121411,0.276593994241053,1
"MA0791.1","POU4F3","Endo",0.0816848196153935,0.4234471410942,1
"MA0792.1","POU5F1B","Endo",-0.0868179029146629,0.370382558617853,1
"MA0793.1","POU6F2","Endo",-0.0146592482663064,0.962566844919786,1
"MA0794.1","PROX1","Endo",-0.188606471624604,0.138790621143562,1
"MA0600.2","RFX2","Endo",-0.119661922963301,0.888358700123406,1
"MA0795.1","SMAD3","Endo",-0.121578721808363,0.074454956807898,1
"MA0796.1","TGIF1","Endo",0.0583369009955924,0.541423282599753,1
"MA0797.1","TGIF2","Endo",0.0154831776936068,0.541423282599753,1
"MA0799.1","RFX4","Endo",-0.0949254897348361,0.888358700123406,1
"MA0510.2","RFX5","Endo",-0.220723006410057,0.370382558617853,1
"MA0511.2","RUNX2","Endo",0.0218345826224511,0.605841217605923,1
"MA0800.1","EOMES","Endo",-0.102455503601253,1,1
"MA0801.1","MGA","Endo",0.0141677173733262,0.672974084738791,1
"MA0802.1","TBR1","Endo",-0.00137257042868422,0.605841217605923,1
"MA0803.1","TBX15","Endo",0.0141677173733262,0.672974084738791,1
"MA0804.1","TBX19","Endo",-0.00414904761106077,0.814808720691074,1
"MA0805.1","TBX1","Endo",0.0701939537311744,0.4234471410942,1
"MA0806.1","TBX4","Endo",0.106593419474545,0.370382558617853,1
"MA0807.1","TBX5","Endo",0.106593419474545,0.370382558617853,1
"MA0808.1","TEAD3","Endo",-0.201154876150565,0.19958864664747,1
"MA0810.1","TFAP2A(var.2)","Endo",-0.0788464567855869,0.888358700123406,1
"MA0811.1","TFAP2B","Endo",-0.0539724812768945,0.888358700123406,1
"MA0812.1","TFAP2B(var.2)","Endo",-0.0522173895837652,0.962566844919786,1
"MA0813.1","TFAP2B(var.3)","Endo",-0.0265754776806968,0.888358700123406,1
"MA0524.2","TFAP2C","Endo",-0.0910542015735979,0.888358700123406,1
"MA0815.1","TFAP2C(var.3)","Endo",-0.0235219208405113,0.962566844919786,1
"MA0464.2","BHLHE40","Endo",0.149895134862846,0.321266968325792,1
"MA0817.1","BHLHE23","Endo",-0.0887165776850615,0.235870012340601,1
"MA0818.1","BHLHE22","Endo",0.00776205490183685,0.672974084738791,1
"MA0819.1","CLOCK","Endo",0.0598506920573412,0.888358700123406,1
"MA0820.1","FIGLA","Endo",0.000167182568752006,1,1
"MA0821.1","HES5","Endo",0.194649059883225,0.19958864664747,1
"MA0822.1","HES7","Endo",0.159695094467207,0.138790621143562,1
"MA0823.1","HEY1","Endo",0.169209265817549,0.138790621143562,1
"MA0058.3","MAX","Endo",0.121934413148878,0.370382558617853,1
