baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,celltype,cohort,n_donors
1881.877214573073,0.010013656258316876,0.00972942364267532,1.029213715640344,0.3033792585655536,0.689060741642622,SNX27,Oligo,GSE186538,6
1881.8367838249676,-0.02369328865399915,0.016890959057108464,-1.4027201518807757,0.1607003056220545,0.6409178558490806,GRIK4,Astro,GSE186538,6
1881.7148193374226,0.013497978164778652,0.011794735094955718,1.1444070643478348,0.2524548598732802,0.6414579391314638,ARHGAP12,Oligo,GSE186538,6
1881.6791241058465,-0.015801706664379477,0.011033427214997312,-1.4321666655761165,0.15209612917843945,0.6323805594048583,SUPT3H,Astro,GSE186538,6
1881.4472950324887,-0.0320073074039863,0.009887613487207647,-3.237111507786644,0.00120746220515194,0.052701851535681875,MIPEP,Oligo,GSE186538,6
1881.225034725072,7.645718713784594e-05,0.01183787185283807,0.006458693596984301,0.9948467439238098,0.9992759671862937,SHPRH,OPC,GSE186538,6
1880.6184767327243,0.028354375052809376,0.009518582484858568,2.9788442867321208,0.0028933777446183894,0.0827689691060832,RNH1,Oligo,GSE186538,6
1880.1969867855307,-0.02887133115062329,0.014125698828226445,-2.0438869256458756,0.040964719050048316,0.6754008564950005,DPH6,OPC,GSE186538,6
1879.9486877917095,0.01215082480809249,0.008009849104903533,1.5169854823674396,0.12927034943798926,0.49239136129559974,DCAF5,Oligo,GSE186538,6
1879.8782155782844,-0.02221344682309987,0.008854111719725638,-2.508828386885116,0.012113231787943204,0.16928017104543444,PPIP5K2,Oligo,GSE186538,6
1879.5951658746317,-0.02125765877992139,0.014005560271015145,-1.5178013852051777,0.12906447580602176,0.4923029519928036,GRIA1,Oligo,GSE186538,6
1879.5583193399143,-0.004266707087877625,0.008983970044898227,-0.4749244561763184,0.6348408192233768,0.8802550592296641,SHOC2,Oligo,GSE186538,6
1879.4827046882476,-0.004715758197208392,0.015601951561314982,-0.3022543800803169,0.7624581522488703,0.9881005938283681,GPR37L1,OPC,GSE186538,6
1879.3520168427178,-0.008818931590188218,0.012304946630657726,-0.7166980771957097,0.4735604125823477,0.8627560374744776,ARID2,Astro,GSE186538,6
1879.3127832101052,-0.02648158360507643,0.017132867703824654,-1.5456597262561487,0.12218676854388455,0.48277137354201016,RIMS1,Oligo,GSE186538,6
1878.903053609448,-0.005673363117466789,0.01856152900019669,-0.30565171206567465,0.7598698429112934,0.999842309794823,ARL15,Micro,GSE186538,6
1878.4383378532013,-0.0040996084679163405,0.009196159382769693,-0.44579571724230194,0.6557448157281306,0.9802824612558534,PTPRA,OPC,GSE186538,6
1878.0985227848503,-0.010743646915942337,0.011862029888950295,-0.9057174038947792,0.36508544829274625,0.9490953643437524,ANKRD36C,OPC,GSE186538,6
1877.5007365511658,-0.011264182899164657,0.009970745211090896,-1.1297232714998087,0.25859284810537564,0.6479761817447226,SRP54,Oligo,GSE186538,6
1877.2626252464797,6.343650020155805e-05,0.011144085257776895,0.005692391859375709,0.9954581529498685,0.999217351812807,MAX,Oligo,GSE186538,6
1876.2862447206862,-0.02423912545181241,0.01675063901568902,-1.4470567617814165,0.14788102663423677,0.5204453280782712,CLSTN2,Oligo,GSE186538,6
1875.8128731666704,-0.001313949537196695,0.012306456420877278,-0.1067691212043498,0.9149721451189888,0.9776769647606958,ARSB,Oligo,GSE186538,6
1875.6779715258333,-0.01945740402735946,0.01630420672184654,-1.1933977751452238,0.2327136259174506,0.6228401771517882,NELL2,Oligo,GSE186538,6
1875.2553928729587,0.00817394872173233,0.013151546037576,0.6215199869565218,0.534257548052418,0.999842309794823,SKAP2,Micro,GSE186538,6
1874.780298658934,-0.023800634997754602,0.014941648514033271,-1.5929055602801074,0.11118137875223959,0.5749788198149891,GDAP1,Astro,GSE186538,6
1874.3204297773664,-0.04131359294160429,0.01541765603279068,-2.6796286578022914,0.007370387336755992,0.24832648943063793,SCLT1,Astro,GSE186538,6
1873.7290651103533,-0.004197305149608723,0.016320799963797462,-0.2571752094823243,0.7970435205010957,0.9904462355261912,MATN2,OPC,GSE186538,6
1873.0794583743045,-0.002936711040380203,0.012517616757388486,-0.23460624312905395,0.8145143634677744,0.9641933135602125,WAC,Astro,GSE186538,6
1872.9505547148844,0.006185213417289729,0.011857279719531572,0.521638484002474,0.6019220631503316,0.9052808929999128,PFKP,Astro,GSE186538,6
1872.349549434028,0.012115413700125746,0.00798600383151186,1.5170808774621052,0.1292462656005004,0.49239136129559974,EGLN1,Oligo,GSE186538,6
